ArticleID,Journal,Volume,Issue,Part
5862,P&P,104,5,1
5863,P&P,104,5,1
5864,P&P,104,5,1
5865,P&P,104,5,1
5866,P&P,104,5,1
5867,P&P,104,5,1
5868,P&P,104,5,1
5869,P&P,104,5,1
5870,P&P,104,5,1
5871,P&P,104,5,1
5872,P&P,104,5,1
5873,P&P,104,5,1
5874,P&P,104,5,1
5875,P&P,104,5,1
5876,P&P,104,5,1
5877,P&P,104,5,1
5878,P&P,104,5,1
5879,P&P,104,5,1
5880,P&P,104,5,1
5881,P&P,104,5,1
5882,P&P,104,5,1
5883,P&P,104,5,1
5884,P&P,104,5,1
5885,P&P,104,5,1
5886,P&P,104,5,1
5887,P&P,104,5,1
5888,P&P,104,5,1
5889,P&P,104,5,1
5890,P&P,104,5,1
5891,P&P,104,5,1
5892,P&P,104,5,1
5893,P&P,104,5,1
5894,P&P,104,5,1
5895,P&P,104,5,1
5896,P&P,104,5,1
5897,P&P,104,5,1
5898,P&P,104,5,1
5899,P&P,104,5,1
5900,P&P,104,5,1
5901,P&P,104,5,1
5902,P&P,104,5,1
5903,P&P,104,5,1
5904,P&P,104,5,1
5905,P&P,104,5,1
5906,P&P,104,5,1
5907,P&P,104,5,1
5908,P&P,104,5,1
5909,P&P,104,5,1
5910,P&P,104,5,1
5911,P&P,104,5,1
5912,P&P,104,5,1
5913,P&P,104,5,1
5914,P&P,104,5,1
5915,P&P,104,5,1
5916,P&P,104,5,1
5917,P&P,104,5,1
5918,P&P,104,5,1
5919,P&P,104,5,1
5920,P&P,104,5,1
5921,P&P,104,5,1
5922,P&P,104,5,1
5923,P&P,104,5,1
5924,P&P,104,5,1
5925,P&P,104,5,1
5926,P&P,104,5,1
5927,P&P,104,5,1
5928,P&P,104,5,1
5929,P&P,104,5,1
5930,P&P,104,5,1
5931,P&P,104,5,1
5932,P&P,104,5,1
5933,P&P,104,5,1
5934,P&P,104,5,1
5935,P&P,104,5,1
5936,P&P,104,5,1
5937,P&P,104,5,1
5938,P&P,104,5,1
5939,AER,104,6,1
5940,AER,104,6,1
5941,AER,104,6,1
5942,AER,104,6,1
5943,AER,104,6,1
5944,AER,104,6,1
5945,AER,104,6,1
5946,AER,104,6,1
5947,AER,104,6,1
5948,AER,104,6,1
5949,AER,104,6,1
5950,AER,104,6,1
5951,AER,104,7,1
5952,AER,104,7,1
5953,AER,104,7,1
5954,AER,104,7,1
5955,AER,104,7,1
5956,AER,104,7,1
5957,AER,104,7,1
5958,AER,104,7,1
5959,AER,104,7,1
5960,AER,104,7,1
5961,AER,104,7,1
5962,AER,104,7,1
5963,AER,104,8,1
5964,AER,104,8,1
5965,AER,104,8,1
5966,AER,104,8,1
5967,AER,104,8,1
5968,AER,104,8,1
5969,AER,104,8,1
5970,AER,104,8,1
5971,AER,104,8,1
5972,AER,104,8,1
5973,AER,104,8,1
5974,AER,104,8,1
5975,AER,104,9,1
5976,AER,104,9,1
5977,AER,104,9,1
5978,AER,104,9,1
5979,AER,104,9,1
5980,AER,104,9,1
5981,AER,104,9,1
5982,AER,104,9,1
5983,AER,104,9,1
5984,AER,104,9,1
5985,AER,104,9,1
5986,AER,104,9,1
5987,AER,105,2,1
5988,AER,105,1,1
5989,AER,105,1,1
5990,AER,105,2,1
5991,AER,105,1,1
5992,AER,105,2,1
5993,AER,105,1,1
5994,AER,105,1,1
5995,AER,105,2,1
5996,AER,105,1,1
5997,AER,105,2,1
5998,AER,105,1,1
5999,AER,105,1,1
6000,AER,105,1,1
6001,AER,105,2,1
6002,AER,105,1,1
6003,AER,105,1,1
6004,AER,105,1,1
6005,AER,105,2,1
6006,AER,105,2,1
6007,AER,105,1,1
6008,AER,105,2,1
6009,AER,105,2,1
6010,AER,105,2,1
6011,AER,105,1,1
6012,AER,105,2,1
6013,AER,105,2,1
6014,AER,105,1,1
6015,AER,105,2,1
6016,AER,89,1,1
6017,AER,89,1,1
6018,AER,89,1,1
6019,AER,89,1,1
6020,AER,89,1,1
6021,AER,89,1,1
6022,AER,89,1,1
6023,AER,89,1,1
6024,AER,89,1,1
6025,AER,89,1,1
6026,AER,89,1,1
6027,AER,89,3,1
6028,AER,89,3,1
6029,AER,89,3,1
6030,AER,89,3,1
6031,AER,89,3,1
6032,AER,89,3,1
6033,AER,89,3,1
6034,AER,89,3,1
6035,AER,89,3,1
6036,AER,89,3,1
6037,AER,89,3,1
6038,AER,89,3,1
6039,AER,89,4,1
6040,AER,89,4,1
6041,AER,89,4,1
6042,AER,89,4,1
6043,AER,89,4,1
6044,AER,89,4,1
6045,AER,89,4,1
6046,AER,89,4,1
6047,AER,89,4,1
6048,AER,89,4,1
6049,AER,89,5,1
6050,AER,89,5,1
6051,AER,89,5,1
6052,AER,89,5,1
6053,AER,89,5,1
6054,AER,89,5,1
6055,AER,89,5,1
6056,AER,89,5,1
6057,AER,89,5,1
6058,AER,89,5,1
6059,AER,89,5,1
6060,AER,90,1,1
6061,AER,90,1,1
6062,AER,90,1,1
6063,AER,90,1,1
6064,AER,90,1,1
6065,AER,90,1,1
6066,AER,90,1,1
6067,AER,90,1,1
6068,AER,90,1,1
6069,AER,90,1,1
6070,AER,90,3,1
6071,AER,90,3,1
6072,AER,90,3,1
6073,AER,90,3,1
6074,AER,90,3,1
6075,AER,90,3,1
6076,AER,90,3,1
6077,AER,90,3,1
6078,AER,90,3,1
6079,AER,90,3,1
6080,AER,90,3,1
6081,AER,90,4,1
6082,AER,90,4,1
6083,AER,90,4,1
6084,AER,90,4,1
6085,AER,90,4,1
6086,AER,90,4,1
6087,AER,90,4,1
6088,AER,90,4,1
6089,AER,90,4,1
6090,AER,90,4,1
6091,AER,90,4,1
6092,AER,90,4,1
6093,AER,90,5,1
6094,AER,90,5,1
6095,AER,90,5,1
6096,AER,90,5,1
6097,AER,90,5,1
6098,AER,90,5,1
6099,AER,90,5,1
6100,AER,90,5,1
6101,AER,90,5,1
6102,AER,90,5,1
6103,AER,90,5,1
6104,AER,90,5,1
6105,AER,90,5,1
6106,AER,91,1,1
6107,AER,91,1,1
6108,AER,91,1,1
6109,AER,91,1,1
6110,AER,91,1,1
6111,AER,91,1,1
6112,AER,91,1,1
6113,AER,91,1,1
6114,AER,91,1,1
6115,AER,91,1,1
6116,AER,91,1,1
6117,AER,91,1,1
6118,AER,91,3,1
6119,AER,91,3,1
6120,AER,91,3,1
6121,AER,91,3,1
6122,AER,91,3,1
6123,AER,91,3,1
6124,AER,91,3,1
6125,AER,91,3,1
6126,AER,91,3,1
6127,AER,91,3,1
6128,AER,91,3,1
6129,AER,91,3,1
6130,AER,91,3,1
6131,AER,91,4,1
6132,AER,91,4,1
6133,AER,91,4,1
6134,AER,91,4,1
6135,AER,91,4,1
6136,AER,91,4,1
6137,AER,91,4,1
6138,AER,91,4,1
6139,AER,91,4,1
6140,AER,91,4,1
6141,AER,91,4,1
6142,AER,91,4,1
6143,AER,91,4,1
6144,AER,91,4,1
6145,AER,91,5,1
6146,AER,91,5,1
6147,AER,91,5,1
6148,AER,91,5,1
6149,AER,91,5,1
6150,AER,91,5,1
6151,AER,91,5,1
6152,AER,91,5,1
6153,AER,91,5,1
6154,AER,91,5,1
6155,AER,91,5,1
6156,AER,91,5,1
6157,AER,91,5,1
6158,AER,91,5,1
6159,AER,96,3,1
6160,AER,96,3,1
6161,AER,96,3,1
6162,AER,96,3,1
6163,AER,96,3,1
6164,AER,96,3,1
6165,AER,96,3,1
6166,AER,96,3,1
6167,AER,96,3,1
6168,AER,96,3,1
6169,AER,96,3,1
6170,AER,96,3,1
6171,AER,96,3,1
6172,AER,96,3,1
6173,AER,96,3,1
6174,AER,96,3,1
6175,AER,96,3,1
6176,AER,96,3,1
6177,AER,96,3,1
6178,AER,96,3,1
6179,AER,96,3,1
6180,AER,96,4,1
6181,AER,96,4,1
6182,AER,96,4,1
6183,AER,96,4,1
6184,AER,96,4,1
6185,AER,96,4,1
6186,AER,96,4,1
6187,AER,96,4,1
6188,AER,96,4,1
6189,AER,96,4,1
6190,AER,96,4,1
6191,AER,96,4,1
6192,AER,96,4,1
6193,AER,96,4,1
6194,AER,96,4,1
6195,AER,96,4,1
6196,AER,96,4,1
6197,AER,96,4,1
6198,AER,96,4,1
6199,AER,96,4,1
6200,AER,96,5,1
6201,AER,96,5,1
6202,AER,96,5,1
6203,AER,96,5,1
6204,AER,96,5,1
6205,AER,96,5,1
6206,AER,96,5,1
6207,AER,96,5,1
6208,AER,96,5,1
6209,AER,96,5,1
6210,AER,96,5,1
6211,AER,96,5,1
6212,AER,96,5,1
6213,AER,96,5,1
6214,AER,96,5,1
6215,AER,96,5,1
6216,AER,96,5,1
6217,AER,96,5,1
6218,AER,96,5,1
6219,AER,96,5,1
6220,AER,96,5,1
6221,AER,96,5,1
6222,AER,96,5,1
6223,AER,97,1,1
6224,AER,97,1,1
6225,AER,97,1,1
6226,AER,97,1,1
6227,AER,97,1,1
6228,AER,97,1,1
6229,AER,97,1,1
6230,AER,97,1,1
6231,AER,97,1,1
6232,AER,97,1,1
6233,AER,97,1,1
6234,AER,97,1,1
6235,AER,97,1,1
6236,AER,97,1,1
6237,AER,97,1,1
6238,AER,97,1,1
6239,AER,97,1,1
6240,AER,97,1,1
6241,AER,97,1,1
6242,AER,97,1,1
6243,AER,97,1,1
6244,AER,97,1,1
6245,AER,97,1,1
6246,AER,97,1,1
6247,AER,98,1,1
6248,AER,98,1,1
6249,AER,98,1,1
6250,AER,98,1,1
6251,AER,98,1,1
6252,AER,98,1,1
6253,AER,98,1,1
6254,AER,98,1,1
6255,AER,98,1,1
6256,AER,98,1,1
6257,AER,98,1,1
6258,AER,98,1,1
6259,AER,98,1,1
6260,AER,98,1,1
6261,AER,98,1,1
6262,AER,98,1,1
6263,AER,98,1,1
6264,AER,98,1,1
6265,AER,98,1,1
6266,AER,98,1,1
6267,AER,98,1,1
6268,AER,98,1,1
6269,AER,98,3,1
6270,AER,98,3,1
6271,AER,98,3,1
6272,AER,98,3,1
6273,AER,98,3,1
6274,AER,98,3,1
6275,AER,98,3,1
6276,AER,98,3,1
6277,AER,98,3,1
6278,AER,98,3,1
6279,AER,98,3,1
6280,AER,98,3,1
6281,AER,98,3,1
6282,AER,98,3,1
6283,AER,98,3,1
6284,AER,98,3,1
6285,AER,98,3,1
6286,AER,98,3,1
6287,AER,98,3,1
6288,AER,98,3,1
6289,AER,98,3,1
6290,AER,98,3,1
6291,AER,98,3,1
6292,AER,98,3,1
6293,AER,98,3,1
6294,AER,98,4,1
6295,AER,98,4,1
6296,AER,98,4,1
6297,AER,98,4,1
6298,AER,98,4,1
6299,AER,98,4,1
6300,AER,98,4,1
6301,AER,98,4,1
6302,AER,98,4,1
6303,AER,98,4,1
6304,AER,98,4,1
6305,AER,98,4,1
6306,AER,98,4,1
6307,AER,98,4,1
6308,AER,98,4,1
6309,AER,98,4,1
6310,AER,98,4,1
6311,AER,98,4,1
6312,AER,98,4,1
6313,AER,98,4,1
6314,AER,98,4,1
6315,AER,98,4,1
6316,AER,98,4,1
6317,AER,98,4,1
6318,AER,98,5,1
6319,AER,98,5,1
6320,AER,98,5,1
6321,AER,98,5,1
6322,AER,98,5,1
6323,AER,98,5,1
6324,AER,98,5,1
6325,AER,98,5,1
6326,AER,98,5,1
6327,AER,98,5,1
6328,AER,98,5,1
6329,AER,98,5,1
6330,AER,98,5,1
6331,AER,98,5,1
6332,AER,98,5,1
6333,AER,98,5,1
6334,AER,98,5,1
6335,AER,98,5,1
6336,AER,98,5,1
6337,AER,98,5,1
6338,AER,98,5,1
6339,AER,99,1,1
6340,AER,99,1,1
6341,AER,99,1,1
6342,AER,99,1,1
6343,AER,99,1,1
6344,AER,99,1,1
6345,AER,99,1,1
6346,AER,99,1,1
6347,AER,99,1,1
6348,AER,99,1,1
6349,AER,99,1,1
6350,AER,99,1,1
6351,AER,99,1,1
6352,AER,99,1,1
6353,AER,99,1,1
6354,AER,99,1,1
6355,AER,99,1,1
6356,AER,99,1,1
6357,AER,99,1,1
6358,AER,99,1,1
6359,AER,99,1,1
6360,AER,99,3,1
6361,AER,99,3,1
6362,AER,99,3,1
6363,AER,99,3,1
6364,AER,99,3,1
6365,AER,99,3,1
6366,AER,99,3,1
6367,AER,99,3,1
6368,AER,99,3,1
6369,AER,99,3,1
6370,AER,99,3,1
6371,AER,99,3,1
6372,AER,99,3,1
6373,AER,99,3,1
6374,AER,99,3,1
6375,AER,99,3,1
6376,AER,99,3,1
6377,AER,99,3,1
6378,AER,99,3,1
6379,AER,99,3,1
6380,AER,99,3,1
6381,AER,99,3,1
6382,AER,99,4,1
6383,AER,99,4,1
6384,AER,99,4,1
6385,AER,99,4,1
6386,AER,99,4,1
6387,AER,99,4,1
6388,AER,99,4,1
6389,AER,99,4,1
6390,AER,99,4,1
6391,AER,99,4,1
6392,AER,99,4,1
6393,AER,99,4,1
6394,AER,99,4,1
6395,AER,99,4,1
6396,AER,99,4,1
6397,AER,99,4,1
6398,AER,99,4,1
6399,AER,99,4,1
6400,AER,99,4,1
6401,AER,99,4,1
6402,AER,99,4,1
6403,AER,99,4,1
6404,AER,99,4,1
6405,AER,99,4,1
6406,AER,99,4,1
6407,AER,99,4,1
6408,AER,99,5,1
6409,AER,99,5,1
6410,AER,99,5,1
6411,AER,99,5,1
6412,AER,99,5,1
6413,AER,99,5,1
6414,AER,99,5,1
6415,AER,99,5,1
6416,AER,99,5,1
6417,AER,99,5,1
6418,AER,99,5,1
6419,AER,99,5,1
6420,AER,99,5,1
6421,AER,99,5,1
6422,AER,99,5,1
6423,AER,99,5,1
6424,AER,99,5,1
6425,AER,99,5,1
6426,AER,99,5,1
6427,AER,99,5,1
6428,AER,99,5,1
6429,AER,99,5,1
6430,AER,99,5,1
6431,AER,99,5,1
6432,AER,99,5,1
6433,AER,99,5,1
6434,AER,99,5,1
6435,AER,99,5,1
6436,JPE,85,1,1
6437,JPE,85,1,1
6438,JPE,85,1,1
6439,JPE,85,1,1
6440,JPE,85,1,1
6441,JPE,85,1,1
6442,JPE,85,1,1
6443,JPE,85,1,1
6444,JPE,85,1,1
6445,JPE,85,1,1
6446,JPE,86,5,1
6447,JPE,86,5,1
6448,JPE,86,5,1
6449,JPE,86,5,1
6450,JPE,86,5,1
6451,JPE,86,5,1
6452,JPE,86,5,1
6453,JPE,86,5,1
6454,JPE,86,5,1
6455,JPE,86,5,1
6456,JPE,86,5,1
6457,JPE,85,4,1
6458,JPE,85,4,1
6459,JPE,85,4,1
6460,JPE,85,4,1
6461,JPE,85,4,1
6462,JPE,85,4,1
6463,JPE,85,4,1
6464,JPE,85,4,1
6465,JPE,85,4,1
6466,JPE,85,4,1
6467,JPE,85,4,1
6468,JPE,85,4,1
6469,JPE,86,1,1
6470,JPE,86,1,1
6471,JPE,86,1,1
6472,JPE,86,1,1
6473,JPE,86,1,1
6474,JPE,86,1,1
6475,JPE,86,1,1
6476,JPE,86,1,1
6477,JPE,86,1,1
6478,JPE,86,2,2
6479,JPE,86,2,2
6480,JPE,86,2,2
6481,JPE,86,2,2
6482,JPE,86,2,2
6483,JPE,86,2,2
6484,JPE,86,2,2
6485,JPE,84,3,1
6486,JPE,84,3,1
6487,JPE,84,3,1
6488,JPE,84,3,1
6489,JPE,84,3,1
6490,JPE,84,3,1
6491,JPE,84,3,1
6492,JPE,87,5,1
6493,JPE,87,5,1
6494,JPE,87,5,1
6495,JPE,87,5,1
6496,JPE,87,5,1
6497,JPE,87,5,1
6498,JPE,87,5,1
6499,JPE,87,5,1
6500,JPE,87,5,1
6501,JPE,87,5,1
6502,JPE,86,2,1
6503,JPE,86,2,1
6504,JPE,86,2,1
6505,JPE,86,2,1
6506,JPE,86,2,1
6507,JPE,86,2,1
6508,JPE,86,2,1
6509,JPE,86,2,1
6510,JPE,83,5,1
6511,JPE,83,5,1
6512,JPE,83,5,1
6513,JPE,83,5,1
6514,JPE,83,5,1
6515,JPE,83,5,1
6516,JPE,83,5,1
6517,JPE,83,5,1
6518,JPE,84,1,1
6519,JPE,84,1,1
6520,JPE,84,1,1
6521,JPE,84,1,1
6522,JPE,84,1,1
6523,JPE,84,1,1
6524,JPE,84,1,1
6525,JPE,85,3,1
6526,JPE,85,3,1
6527,JPE,85,3,1
6528,JPE,85,3,1
6529,JPE,85,3,1
6530,JPE,85,3,1
6531,JPE,85,3,1
6532,JPE,85,3,1
6533,JPE,85,3,1
6534,JPE,85,3,1
6535,JPE,90,2,1
6536,JPE,90,2,1
6537,JPE,90,2,1
6538,JPE,90,2,1
6539,JPE,90,2,1
6540,JPE,90,2,1
6541,JPE,90,2,1
6542,JPE,85,5,1
6543,JPE,85,5,1
6544,JPE,85,5,1
6545,JPE,85,5,1
6546,JPE,85,5,1
6547,JPE,85,5,1
6548,JPE,85,5,1
6549,JPE,85,5,1
6550,JPE,85,5,1
6551,JPE,96,3,1
6552,JPE,96,3,1
6553,JPE,96,3,1
6554,JPE,96,3,1
6555,JPE,96,3,1
6556,JPE,96,3,1
6557,JPE,96,3,1
6558,JPE,96,3,1
6559,JPE,96,3,1
6560,JPE,83,4,1
6561,JPE,83,4,1
6562,JPE,83,4,1
6563,JPE,83,4,1
6564,JPE,83,4,1
6565,JPE,83,4,1
6566,JPE,84,5,1
6567,JPE,84,5,1
6568,JPE,84,5,1
6569,JPE,84,5,1
6570,JPE,84,5,1
6571,JPE,84,5,1
6572,JPE,84,5,1
6573,JPE,84,5,1
6574,JPE,84,5,1
6575,JPE,97,3,1
6576,JPE,97,3,1
6577,JPE,97,3,1
6578,JPE,97,3,1
6579,JPE,97,3,1
6580,JPE,97,3,1
6581,JPE,97,3,1
6582,JPE,97,3,1
6583,JPE,97,3,1
6584,JPE,97,3,1
6585,JPE,97,3,1
6586,JPE,96,4,1
6587,JPE,96,4,1
6588,JPE,96,4,1
6589,JPE,96,4,1
6590,JPE,96,4,1
6591,JPE,96,4,1
6592,JPE,96,4,1
6593,JPE,96,4,1
6594,JPE,96,4,1
6595,JPE,96,4,1
6596,JPE,92,1,1
6597,JPE,92,1,1
6598,JPE,92,1,1
6599,JPE,92,1,1
6600,JPE,92,1,1
6601,JPE,92,1,1
6602,JPE,92,1,1
6603,JPE,92,1,1
6604,JPE,81,5,1
6605,JPE,81,5,1
6606,JPE,81,5,1
6607,JPE,81,5,1
6608,JPE,81,5,1
6609,JPE,81,5,1
6610,JPE,81,5,1
6611,JPE,96,1,1
6612,JPE,96,1,1
6613,JPE,96,1,1
6614,JPE,96,1,1
6615,JPE,96,1,1
6616,JPE,96,1,1
6617,JPE,96,1,1
6618,JPE,96,1,1
6619,JPE,96,1,1
6620,JPE,96,1,1
6621,JPE,96,1,1
6622,JPE,81,6,1
6623,JPE,81,6,1
6624,JPE,81,6,1
6625,JPE,81,6,1
6626,JPE,81,6,1
6627,JPE,81,6,1
6628,JPE,81,6,1
6629,JPE,81,6,1
6630,JPE,85,2,1
6631,JPE,85,2,1
6632,JPE,85,2,1
6633,JPE,85,2,1
6634,JPE,85,2,1
6635,JPE,85,2,1
6636,JPE,85,2,1
6637,JPE,85,2,1
6638,JPE,85,2,1
6639,JPE,85,2,1
6640,JPE,89,5,1
6641,JPE,89,5,1
6642,JPE,89,5,1
6643,JPE,89,5,1
6644,JPE,89,5,1
6645,JPE,89,5,1
6646,JPE,89,5,1
6647,JPE,89,5,1
6648,JPE,89,5,1
6649,JPE,83,6,1
6650,JPE,83,6,1
6651,JPE,83,6,1
6652,JPE,83,6,1
6653,JPE,83,6,1
6654,JPE,83,6,1
6655,JPE,83,2,1
6656,JPE,83,2,1
6657,JPE,83,2,1
6658,JPE,83,2,1
6659,JPE,83,2,1
6660,JPE,83,2,1
6661,JPE,83,2,1
6662,JPE,83,2,1
6663,JPE,90,6,1
6664,JPE,90,6,1
6665,JPE,90,6,1
6666,JPE,90,6,1
6667,JPE,90,6,1
6668,JPE,90,6,1
6669,JPE,90,6,1
6670,JPE,90,6,1
6671,JPE,90,6,1
6672,JPE,88,1,1
6673,JPE,88,1,1
6674,JPE,88,1,1
6675,JPE,88,1,1
6676,JPE,88,1,1
6677,JPE,88,1,1
6678,JPE,88,1,1
6679,JPE,88,1,1
6680,JPE,88,1,1
6681,JPE,88,1,1
6682,JPE,87,4,1
6683,JPE,87,4,1
6684,JPE,87,4,1
6685,JPE,87,4,1
6686,JPE,87,4,1
6687,JPE,87,4,1
6688,JPE,87,4,1
6689,JPE,87,4,1
6690,JPE,87,4,1
6691,JPE,87,4,1
6692,JPE,97,1,1
6693,JPE,97,1,1
6694,JPE,97,1,1
6695,JPE,97,1,1
6696,JPE,97,1,1
6697,JPE,97,1,1
6698,JPE,97,1,1
6699,JPE,91,4,1
6700,JPE,91,4,1
6701,JPE,91,4,1
6702,JPE,91,4,1
6703,JPE,91,4,1
6704,JPE,91,4,1
6705,JPE,91,4,1
6706,JPE,91,4,1
6707,JPE,92,5,1
6708,JPE,92,5,1
6709,JPE,92,5,1
6710,JPE,92,5,1
6711,JPE,92,5,1
6712,JPE,92,5,1
6713,JPE,92,5,1
6714,JPE,92,5,1
6715,JPE,92,5,1
6716,JPE,81,4,1
6717,JPE,81,4,1
6718,JPE,81,4,1
6719,JPE,81,4,1
6720,JPE,81,4,1
6721,JPE,81,4,1
6722,JPE,81,4,1
6723,JPE,88,6,1
6724,JPE,88,6,1
6725,JPE,88,6,1
6726,JPE,88,6,1
6727,JPE,88,6,1
6728,JPE,88,6,1
6729,JPE,88,6,1
6730,JPE,88,6,1
6731,JPE,91,6,1
6732,JPE,91,6,1
6733,JPE,91,6,1
6734,JPE,91,6,1
6735,JPE,91,6,1
6736,JPE,91,6,1
6737,JPE,91,6,1
6738,JPE,90,1,1
6739,JPE,90,1,1
6740,JPE,90,1,1
6741,JPE,90,1,1
6742,JPE,90,1,1
6743,JPE,90,1,1
6744,JPE,90,1,1
6745,JPE,90,1,1
6746,JPE,90,1,1
6747,JPE,90,1,1
6748,JPE,84,6,1
6749,JPE,84,6,1
6750,JPE,84,6,1
6751,JPE,84,6,1
6752,JPE,84,6,1
6753,JPE,84,6,1
6754,JPE,84,6,1
6755,JPE,97,2,1
6756,JPE,97,2,1
6757,JPE,97,2,1
6758,JPE,97,2,1
6759,JPE,97,2,1
6760,JPE,97,2,1
6761,JPE,97,2,1
6762,JPE,97,2,1
6763,JPE,97,2,1
6764,JPE,84,4,1
6765,JPE,84,4,1
6766,JPE,84,4,1
6767,JPE,84,4,1
6768,JPE,84,4,1
6769,JPE,84,4,1
6770,JPE,84,4,1
6771,JPE,84,4,1
6772,JPE,90,4,1
6773,JPE,90,4,1
6774,JPE,90,4,1
6775,JPE,90,4,1
6776,JPE,90,4,1
6777,JPE,90,4,1
6778,JPE,90,4,1
6779,JPE,90,4,1
6780,JPE,90,3,1
6781,JPE,90,3,1
6782,JPE,90,3,1
6783,JPE,90,3,1
6784,JPE,90,3,1
6785,JPE,90,3,1
6786,JPE,90,3,1
6787,JPE,90,3,1
6788,JPE,92,2,1
6789,JPE,92,2,1
6790,JPE,92,2,1
6791,JPE,92,2,1
6792,JPE,92,2,1
6793,JPE,92,2,1
6794,JPE,92,2,1
6795,JPE,92,2,1
6796,JPE,97,5,1
6797,JPE,97,5,1
6798,JPE,97,5,1
6799,JPE,97,5,1
6800,JPE,97,5,1
6801,JPE,97,5,1
6802,JPE,97,5,1
6803,JPE,97,5,1
6804,JPE,97,5,1
6805,JPE,97,5,1
6806,JPE,97,5,1
6807,JPE,84,2,1
6808,JPE,84,2,1
6809,JPE,84,2,1
6810,JPE,84,2,1
6811,JPE,84,2,1
6812,JPE,84,2,1
6813,JPE,88,3,1
6814,JPE,88,3,1
6815,JPE,88,3,1
6816,JPE,88,3,1
6817,JPE,88,3,1
6818,JPE,88,3,1
6819,JPE,88,3,1
6820,JPE,88,3,1
6821,JPE,88,3,1
6822,JPE,88,3,1
6823,JPE,88,3,1
6824,JPE,88,3,1
6825,JPE,88,3,1
6826,JPE,96,6,1
6827,JPE,96,6,1
6828,JPE,96,6,1
6829,JPE,96,6,1
6830,JPE,96,6,1
6831,JPE,96,6,1
6832,JPE,96,6,1
6833,JPE,96,6,1
6834,JPE,96,6,1
6835,JPE,96,6,1
6836,JPE,94,1,1
6837,JPE,94,1,1
6838,JPE,94,1,1
6839,JPE,94,1,1
6840,JPE,94,1,1
6841,JPE,94,1,1
6842,JPE,94,1,1
6843,JPE,94,1,1
6844,JPE,94,1,1
6845,JPE,94,1,1
6846,JPE,92,6,1
6847,JPE,92,6,1
6848,JPE,92,6,1
6849,JPE,92,6,1
6850,JPE,92,6,1
6851,JPE,92,6,1
6852,JPE,92,6,1
6853,JPE,87,3,1
6854,JPE,87,3,1
6855,JPE,87,3,1
6856,JPE,87,3,1
6857,JPE,87,3,1
6858,JPE,87,3,1
6859,JPE,87,3,1
6860,JPE,87,3,1
6861,JPE,87,3,1
6862,JPE,87,3,1
6863,JPE,89,3,1
6864,JPE,89,3,1
6865,JPE,89,3,1
6866,JPE,89,3,1
6867,JPE,89,3,1
6868,JPE,89,3,1
6869,JPE,89,3,1
6870,JPE,89,3,1
6871,JPE,91,2,1
6872,JPE,91,2,1
6873,JPE,91,2,1
6874,JPE,91,2,1
6875,JPE,91,2,1
6876,JPE,91,2,1
6877,JPE,91,2,1
6878,JPE,87,2,1
6879,JPE,87,2,1
6880,JPE,87,2,1
6881,JPE,87,2,1
6882,JPE,87,2,1
6883,JPE,87,2,1
6884,JPE,87,2,1
6885,JPE,87,2,1
6886,JPE,97,4,1
6887,JPE,97,4,1
6888,JPE,97,4,1
6889,JPE,97,4,1
6890,JPE,97,4,1
6891,JPE,97,4,1
6892,JPE,97,4,1
6893,JPE,97,4,1
6894,JPE,97,4,1
6895,JPE,97,4,1
6896,JPE,97,4,1
6897,JPE,87,1,1
6898,JPE,87,1,1
6899,JPE,87,1,1
6900,JPE,87,1,1
6901,JPE,87,1,1
6902,JPE,87,1,1
6903,JPE,87,1,1
6904,JPE,87,1,1
6905,JPE,87,1,1
6906,JPE,87,1,1
6907,JPE,89,4,1
6908,JPE,89,4,1
6909,JPE,89,4,1
6910,JPE,89,4,1
6911,JPE,89,4,1
6912,JPE,89,4,1
6913,JPE,89,4,1
6914,JPE,89,4,1
6915,JPE,94,3,1
6916,JPE,94,3,1
6917,JPE,94,3,1
6918,JPE,94,3,1
6919,JPE,94,3,1
6920,JPE,94,3,1
6921,JPE,94,3,1
6922,JPE,94,3,1
6923,JPE,94,3,1
6924,JPE,94,3,1
6925,JPE,94,3,1
6926,JPE,87,5,1
6927,JPE,87,5,1
6928,JPE,87,5,1
6929,JPE,87,5,1
6930,JPE,87,5,1
6931,JPE,87,5,1
6932,JPE,87,5,1
6933,JPE,87,5,1
6934,JPE,87,5,1
6935,JPE,94,6,1
6936,JPE,94,6,1
6937,JPE,94,6,1
6938,JPE,94,6,1
6939,JPE,94,6,1
6940,JPE,94,6,1
6941,JPE,94,6,1
6942,JPE,94,6,1
6943,JPE,94,6,1
6944,JPE,94,6,1
6945,JPE,96,2,1
6946,JPE,96,2,1
6947,JPE,96,2,1
6948,JPE,96,2,1
6949,JPE,96,2,1
6950,JPE,96,2,1
6951,JPE,96,2,1
6952,JPE,96,2,1
6953,JPE,96,2,1
6954,JPE,96,2,1
6955,JPE,96,2,1
6956,JPE,88,5,1
6957,JPE,88,5,1
6958,JPE,88,5,1
6959,JPE,88,5,1
6960,JPE,88,5,1
6961,JPE,88,5,1
6962,JPE,88,5,1
6963,JPE,88,5,1
6964,JPE,88,5,1
6965,JPE,88,5,1
6966,JPE,88,5,1
6967,JPE,86,3,1
6968,JPE,86,3,1
6969,JPE,86,3,1
6970,JPE,86,3,1
6971,JPE,86,3,1
6972,JPE,86,3,1
6973,JPE,86,3,1
6974,JPE,86,3,1
