ArticleID,Journal,Volume,Issue,FirstPage
5999,AER,105,1,445
6000,AER,105,1,100
6001,AER,105,2,678
6002,AER,105,1,272
6003,AER,105,1,131
6004,AER,105,1,172
6005,AER,105,2,609
6006,AER,105,2,564
6007,AER,105,1,382
6008,AER,105,2,906
6009,AER,105,2,504
6010,AER,105,2,646
6011,AER,105,1,322
6012,AER,105,2,536
6013,AER,105,2,860
6014,AER,105,1,411
6015,AER,105,2,710
6016,AER,89,1,103
6017,AER,89,1,125
6018,AER,89,1,148
6019,AER,89,1,175
6020,AER,89,1,190
6021,AER,89,1,215
6022,AER,89,1,22
6023,AER,89,1,249
6024,AER,89,1,272
6025,AER,89,1,47
6026,AER,89,1,78
6027,AER,89,3,379
6028,AER,89,3,400
6029,AER,89,3,431
6030,AER,89,3,450
6031,AER,89,3,473
6032,AER,89,3,501
6033,AER,89,3,525
6034,AER,89,3,548
6035,AER,89,3,564
6036,AER,89,3,585
6037,AER,89,3,605
6038,AER,89,3,619
6039,AER,89,4,703
6040,AER,89,4,728
6041,AER,89,4,748
6042,AER,89,4,781
6043,AER,89,4,805
6044,AER,89,4,827
6045,AER,89,4,847
6046,AER,89,4,878
6047,AER,89,4,902
6048,AER,89,4,921
6049,AER,89,5,1063
6050,AER,89,5,1081
6051,AER,89,5,1097
6052,AER,89,5,1116
6053,AER,89,5,1135
6054,AER,89,5,1156
6055,AER,89,5,1182
6056,AER,89,5,1197
6057,AER,89,5,1216
6058,AER,89,5,1234
6059,AER,89,5,1259
6060,AER,90,1,130
6061,AER,90,1,147
6062,AER,90,1,15
6063,AER,90,1,166
6064,AER,90,1,194
6065,AER,90,1,212
6066,AER,90,1,30
6067,AER,90,1,46
6068,AER,90,1,73
6069,AER,90,1,96
6070,AER,90,3,341
6071,AER,90,3,356
6072,AER,90,3,367
6073,AER,90,3,391
6074,AER,90,3,407
6075,AER,90,3,429
6076,AER,90,3,458
6077,AER,90,3,482
6078,AER,90,3,499
6079,AER,90,3,526
6080,AER,90,3,550
6081,AER,90,4,715
6082,AER,90,4,742
6083,AER,90,4,765
6084,AER,90,4,787
6085,AER,90,4,806
6086,AER,90,4,829
6087,AER,90,4,847
6088,AER,90,4,869
6089,AER,90,4,888
6090,AER,90,4,909
6091,AER,90,4,927
6092,AER,90,4,944
6093,AER,90,5,1093
6094,AER,90,5,1110
6095,AER,90,5,1125
6096,AER,90,5,1136
6097,AER,90,5,1160
6098,AER,90,5,1184
6099,AER,90,5,1209
6100,AER,90,5,1239
6101,AER,90,5,1255
6102,AER,90,5,1276
6103,AER,90,5,1297
6104,AER,90,5,1323
6105,AER,90,5,1346
6106,AER,91,1,128
6107,AER,91,1,149
6108,AER,91,1,167
6109,AER,91,1,187
6110,AER,91,1,208
6111,AER,91,1,225
6112,AER,91,1,240
6113,AER,91,1,260
6114,AER,91,1,33
6115,AER,91,1,54
6116,AER,91,1,79
6117,AER,91,1,99
6118,AER,91,3,379
6119,AER,91,3,399
6120,AER,91,3,428
6121,AER,91,3,454
6122,AER,91,3,475
6123,AER,91,3,485
6124,AER,91,3,509
6125,AER,91,3,525
6126,AER,91,3,542
6127,AER,91,3,559
6128,AER,91,3,574
6129,AER,91,3,596
6130,AER,91,3,611
6131,AER,91,4,1006
6132,AER,91,4,1031
6133,AER,91,4,755
6134,AER,91,4,778
6135,AER,91,4,795
6136,AER,91,4,814
6137,AER,91,4,832
6138,AER,91,4,858
6139,AER,91,4,877
6140,AER,91,4,909
6141,AER,91,4,924
6142,AER,91,4,938
6143,AER,91,4,964
6144,AER,91,4,986
6145,AER,91,5,1185
6146,AER,91,5,1203
6147,AER,91,5,1221
6148,AER,91,5,1239
6149,AER,91,5,1263
6150,AER,91,5,1286
6151,AER,91,5,1311
6152,AER,91,5,1329
6153,AER,91,5,1350
6154,AER,91,5,1369
6155,AER,91,5,1402
6156,AER,91,5,1423
6157,AER,91,5,1454
6158,AER,91,5,1478
6159,AER,96,3,461
6160,AER,96,3,499
6161,AER,96,3,523
6162,AER,96,3,552
6163,AER,96,3,577
6164,AER,96,3,602
6165,AER,96,3,630
6166,AER,96,3,652
6167,AER,96,3,669
6168,AER,96,3,694
6169,AER,96,3,720
6170,AER,96,3,737
6171,AER,96,3,756
6172,AER,96,3,785
6173,AER,96,3,796
6174,AER,96,3,811
6175,AER,96,3,832
6176,AER,96,3,847
6177,AER,96,3,863
6178,AER,96,3,877
6179,AER,96,3,896
6180,AER,96,4,1013
6181,AER,96,4,1029
6182,AER,96,4,1043
6183,AER,96,4,1069
6184,AER,96,4,1091
6185,AER,96,4,1114
6186,AER,96,4,1137
6187,AER,96,4,1159
6188,AER,96,4,1193
6189,AER,96,4,1225
6190,AER,96,4,1253
6191,AER,96,4,1271
6192,AER,96,4,1283
6193,AER,96,4,1293
6194,AER,96,4,1308
6195,AER,96,4,1321
6196,AER,96,4,1333
6197,AER,96,4,938
6198,AER,96,4,959
6199,AER,96,4,988
6200,AER,96,5,1384
6201,AER,96,5,1418
6202,AER,96,5,1449
6203,AER,96,5,1477
6204,AER,96,5,1515
6205,AER,96,5,1559
6206,AER,96,5,1589
6207,AER,96,5,1611
6208,AER,96,5,1631
6209,AER,96,5,1652
6210,AER,96,5,1679
6211,AER,96,5,1706
6212,AER,96,5,1720
6213,AER,96,5,1737
6214,AER,96,5,1769
6215,AER,96,5,1788
6216,AER,96,5,1802
6217,AER,96,5,1821
6218,AER,96,5,1835
6219,AER,96,5,1850
6220,AER,96,5,1859
6221,AER,96,5,1876
6222,AER,96,5,1890
6223,AER,97,1,118
6224,AER,97,1,150
6225,AER,97,1,169
6226,AER,97,1,180
6227,AER,97,1,197
6228,AER,97,1,222
6229,AER,97,1,242
6230,AER,97,1,260
6231,AER,97,1,277
6232,AER,97,1,298
6233,AER,97,1,318
6234,AER,97,1,354
6235,AER,97,1,37
6236,AER,97,1,386
6237,AER,97,1,402
6238,AER,97,1,419
6239,AER,97,1,429
6240,AER,97,1,444
6241,AER,97,1,461
6242,AER,97,1,474
6243,AER,97,1,491
6244,AER,97,1,503
6245,AER,97,1,64
6246,AER,97,1,89
6247,AER,98,1,113
6248,AER,98,1,145
6249,AER,98,1,180
6250,AER,98,1,201
6251,AER,98,1,237
6252,AER,98,1,267
6253,AER,98,1,294
6254,AER,98,1,311
6255,AER,98,1,333
6256,AER,98,1,358
6257,AER,98,1,38
6258,AER,98,1,394
6259,AER,98,1,426
6260,AER,98,1,439
6261,AER,98,1,458
6262,AER,98,1,474
6263,AER,98,1,496
6264,AER,98,1,519
6265,AER,98,1,534
6266,AER,98,1,561
6267,AER,98,1,72
6268,AER,98,1,87
6269,AER,98,3,1009
6270,AER,98,3,1040
6271,AER,98,3,1069
6272,AER,98,3,1083
6273,AER,98,3,1103
6274,AER,98,3,1128
6275,AER,98,3,1145
6276,AER,98,3,1163
6277,AER,98,3,1178
6278,AER,98,3,1189
6279,AER,98,3,604
6280,AER,98,3,642
6281,AER,98,3,669
6282,AER,98,3,690
6283,AER,98,3,713
6284,AER,98,3,737
6285,AER,98,3,769
6286,AER,98,3,808
6287,AER,98,3,843
6288,AER,98,3,864
6289,AER,98,3,897
6290,AER,98,3,924
6291,AER,98,3,938
6292,AER,98,3,967
6293,AER,98,3,990
6294,AER,98,4,1211
6295,AER,98,4,1245
6296,AER,98,4,1269
6297,AER,98,4,1292
6298,AER,98,4,1312
6299,AER,98,4,1347
6300,AER,98,4,1370
6301,AER,98,4,1397
6302,AER,98,4,1413
6303,AER,98,4,1443
6304,AER,98,4,1459
6305,AER,98,4,1476
6306,AER,98,4,1517
6307,AER,98,4,1553
6308,AER,98,4,1578
6309,AER,98,4,1591
6310,AER,98,4,1605
6311,AER,98,4,1619
6312,AER,98,4,1629
6313,AER,98,4,1636
6314,AER,98,4,1653
6315,AER,98,4,1675
6316,AER,98,4,1692
6317,AER,98,4,1707
6318,AER,98,5,1737
6319,AER,98,5,1766
6320,AER,98,5,1798
6321,AER,98,5,1829
6322,AER,98,5,1864
6323,AER,98,5,1887
6324,AER,98,5,1922
6325,AER,98,5,1943
6326,AER,98,5,1978
6327,AER,98,5,1998
6328,AER,98,5,2032
6329,AER,98,5,2066
6330,AER,98,5,2101
6331,AER,98,5,2127
6332,AER,98,5,2150
6333,AER,98,5,2163
6334,AER,98,5,2185
6335,AER,98,5,2203
6336,AER,98,5,2221
6337,AER,98,5,2242
6338,AER,98,5,2259
6339,AER,99,1,112
6340,AER,99,1,146
6341,AER,99,1,179
6342,AER,99,1,216
6343,AER,99,1,243
6344,AER,99,1,25
6345,AER,99,1,265
6346,AER,99,1,295
6347,AER,99,1,324
6348,AER,99,1,350
6349,AER,99,1,385
6350,AER,99,1,393
6351,AER,99,1,431
6352,AER,99,1,458
6353,AER,99,1,472
6354,AER,99,1,486
6355,AER,99,1,49
6356,AER,99,1,509
6357,AER,99,1,528
6358,AER,99,1,544
6359,AER,99,1,85
6360,AER,99,3,1006
6361,AER,99,3,1027
6362,AER,99,3,1040
6363,AER,99,3,1053
6364,AER,99,3,1070
6365,AER,99,3,561
6366,AER,99,3,572
6367,AER,99,3,608
6368,AER,99,3,628
6369,AER,99,3,667
6370,AER,99,3,700
6371,AER,99,3,725
6372,AER,99,3,750
6373,AER,99,3,769
6374,AER,99,3,804
6375,AER,99,3,827
6376,AER,99,3,864
6377,AER,99,3,883
6378,AER,99,3,909
6379,AER,99,3,937
6380,AER,99,3,956
6381,AER,99,3,979
6382,AER,99,4,1097
6383,AER,99,4,1119
6384,AER,99,4,1145
6385,AER,99,4,1178
6386,AER,99,4,1206
6387,AER,99,4,1218
6388,AER,99,4,1245
6389,AER,99,4,1278
6390,AER,99,4,1309
6391,AER,99,4,1335
6392,AER,99,4,1356
6393,AER,99,4,1384
6394,AER,99,4,1415
6395,AER,99,4,1451
6396,AER,99,4,1484
6397,AER,99,4,1508
6398,AER,99,4,1544
6399,AER,99,4,1576
6400,AER,99,4,1588
6401,AER,99,4,1608
6402,AER,99,4,1619
6403,AER,99,4,1636
6404,AER,99,4,1653
6405,AER,99,4,1664
6406,AER,99,4,1672
6407,AER,99,4,1676
6408,AER,99,5,1689
6409,AER,99,5,1714
6410,AER,99,5,1740
6411,AER,99,5,1770
6412,AER,99,5,1808
6413,AER,99,5,1831
6414,AER,99,5,1850
6415,AER,99,5,1878
6416,AER,99,5,1899
6417,AER,99,5,1925
6418,AER,99,5,1954
6419,AER,99,5,1979
6420,AER,99,5,2012
6421,AER,99,5,2022
6422,AER,99,5,2050
6423,AER,99,5,2085
6424,AER,99,5,2096
6425,AER,99,5,2120
6426,AER,99,5,2129
6427,AER,99,5,2135
6428,AER,99,5,2149
6429,AER,99,5,2177
6430,AER,99,5,2193
6431,AER,99,5,2209
6432,AER,99,5,2227
6433,AER,99,5,2247
6434,AER,99,5,2258
6435,AER,99,5,2267
6436,JPE,85,1,1
6437,JPE,85,1,27
6438,JPE,85,1,59
6439,JPE,85,1,79
6440,JPE,85,1,97
6441,JPE,85,1,123
6442,JPE,85,1,147
6443,JPE,85,1,163
6444,JPE,85,1,191
6445,JPE,85,1,207
6446,JPE,86,5,749
6447,JPE,86,5,775
6448,JPE,86,5,793
6449,JPE,86,5,815
6450,JPE,86,5,841
6451,JPE,86,5,863
6452,JPE,86,5,877
6453,JPE,86,5,897
6454,JPE,86,5,923
6455,JPE,86,5,943
6456,JPE,86,5,953
6457,JPE,85,4,661
6458,JPE,85,4,691
6459,JPE,85,4,717
6460,JPE,85,4,741
6461,JPE,85,4,789
6462,JPE,85,4,803
6463,JPE,85,4,817
6464,JPE,85,4,829
6465,JPE,85,4,843
6466,JPE,85,4,851
6467,JPE,85,4,859
6468,JPE,85,4,865
6469,JPE,86,1,1
6470,JPE,86,1,19
6471,JPE,86,1,45
6472,JPE,86,1,63
6473,JPE,86,1,79
6474,JPE,86,1,97
6475,JPE,86,1,117
6476,JPE,86,1,131
6477,JPE,86,1,139
6478,JPE,86,2,3
6479,JPE,86,2,29
6480,JPE,86,2,53
6481,JPE,86,2,71
6482,JPE,86,2,87
6483,JPE,86,2,121
6484,JPE,86,2,137
6485,JPE,84,3,427
6486,JPE,84,3,449
6487,JPE,84,3,473
6488,JPE,84,3,499
6489,JPE,84,3,523
6490,JPE,84,3,543
6491,JPE,84,3,553
6492,JPE,87,5,7
6493,JPE,87,5,37
6494,JPE,87,5,65
6495,JPE,87,5,99
6496,JPE,87,5,117
6497,JPE,87,5,133
6498,JPE,87,5,163
6499,JPE,87,5,193
6500,JPE,87,5,213
6501,JPE,87,5,227
6502,JPE,86,2,193
6503,JPE,86,2,211
6504,JPE,86,2,229
6505,JPE,86,2,245
6506,JPE,86,2,259
6507,JPE,86,2,281
6508,JPE,86,2,293
6509,JPE,86,2,303
6510,JPE,83,5,883
6511,JPE,83,5,923
6512,JPE,83,5,935
6513,JPE,83,5,951
6514,JPE,83,5,969
6515,JPE,83,5,987
6516,JPE,83,5,1009
6517,JPE,83,5,1023
6518,JPE,84,1,1
6519,JPE,84,1,17
6520,JPE,84,1,47
6521,JPE,84,1,73
6522,JPE,84,1,83
6523,JPE,84,1,101
6524,JPE,84,1,109
6525,JPE,85,3,451
6526,JPE,85,3,473
6527,JPE,85,3,493
6528,JPE,85,3,513
6529,JPE,85,3,549
6530,JPE,85,3,569
6531,JPE,85,3,599
6532,JPE,85,3,617
6533,JPE,85,3,627
6534,JPE,85,3,635
6535,JPE,90,2,223
6536,JPE,90,2,247
6537,JPE,90,2,280
6538,JPE,90,2,295
6539,JPE,90,2,314
6540,JPE,90,2,333
6541,JPE,90,2,356
6542,JPE,85,5,891
6543,JPE,85,5,909
6544,JPE,85,5,937
6545,JPE,85,5,969
6546,JPE,85,5,1001
6547,JPE,85,5,1021
6548,JPE,85,5,1037
6549,JPE,85,5,1049
6550,JPE,85,5,1063
6551,JPE,96,3,453
6552,JPE,96,3,473
6553,JPE,96,3,509
6554,JPE,96,3,528
6555,JPE,96,3,551
6556,JPE,96,3,568
6557,JPE,96,3,593
6558,JPE,96,3,618
6559,JPE,96,3,652
6560,JPE,83,4,677
6561,JPE,83,4,727
6562,JPE,83,4,757
6563,JPE,83,4,779
6564,JPE,83,4,791
6565,JPE,83,4,807
6566,JPE,84,5,903
6567,JPE,84,5,917
6568,JPE,84,5,937
6569,JPE,84,5,959
6570,JPE,84,5,979
6571,JPE,84,5,1013
6572,JPE,84,5,1033
6573,JPE,84,5,1061
6574,JPE,84,5,1079
6575,JPE,97,3,503
6576,JPE,97,3,535
6577,JPE,97,3,561
6578,JPE,97,3,581
6579,JPE,97,3,606
6580,JPE,97,3,620
6581,JPE,97,3,639
6582,JPE,97,3,668
6583,JPE,97,3,692
6584,JPE,97,3,706
6585,JPE,97,3,721
6586,JPE,96,4,675
6587,JPE,96,4,701
6588,JPE,96,4,718
6589,JPE,96,4,741
6590,JPE,96,4,766
6591,JPE,96,4,785
6592,JPE,96,4,821
6593,JPE,96,4,832
6594,JPE,96,4,855
6595,JPE,96,4,867
6596,JPE,92,1,1
6597,JPE,92,1,20
6598,JPE,92,1,40
6599,JPE,92,1,59
6600,JPE,92,1,90
6601,JPE,92,1,108
6602,JPE,92,1,123
6603,JPE,92,1,136
6604,JPE,81,5,1049
6605,JPE,81,5,1092
6606,JPE,81,5,1110
6607,JPE,81,5,1136
6608,JPE,81,5,1153
6609,JPE,81,5,1170
6610,JPE,81,5,1189
6611,JPE,96,1,3
6612,JPE,96,1,20
6613,JPE,96,1,42
6614,JPE,96,1,61
6615,JPE,96,1,81
6616,JPE,96,1,100
6617,JPE,96,1,116
6618,JPE,96,1,132
6619,JPE,96,1,164
6620,JPE,96,1,177
6621,JPE,96,1,189
6622,JPE,81,6,1283
6623,JPE,81,6,1309
6624,JPE,81,6,1330
6625,JPE,81,6,1353
6626,JPE,81,6,1370
6627,JPE,81,6,1387
6628,JPE,81,6,1407
6629,JPE,81,6,1430
6630,JPE,85,2,239
6631,JPE,85,2,265
6632,JPE,85,2,283
6633,JPE,85,2,299
6634,JPE,85,2,323
6635,JPE,85,2,349
6636,JPE,85,2,361
6637,JPE,85,2,379
6638,JPE,85,2,395
6639,JPE,85,2,403
6640,JPE,89,5,841
6641,JPE,89,5,865
6642,JPE,89,5,891
6643,JPE,89,5,914
6644,JPE,89,5,928
6645,JPE,89,5,959
6646,JPE,89,5,974
6647,JPE,89,5,1010
6648,JPE,89,5,1020
6649,JPE,83,6,1093
6650,JPE,83,6,1113
6651,JPE,83,6,1145
6652,JPE,83,6,1183
6653,JPE,83,6,1203
6654,JPE,83,6,1217
6655,JPE,83,2,241
6656,JPE,83,2,255
6657,JPE,83,2,279
6658,JPE,83,2,303
6659,JPE,83,2,325
6660,JPE,83,2,339
6661,JPE,83,2,355
6662,JPE,83,2,377
6663,JPE,90,6,1087
6664,JPE,90,6,1118
6665,JPE,90,6,1142
6666,JPE,90,6,1166
6667,JPE,90,6,1187
6668,JPE,90,6,1212
6669,JPE,90,6,1237
6670,JPE,90,6,1257
6671,JPE,90,6,1279
6672,JPE,88,1,1
6673,JPE,88,1,24
6674,JPE,88,1,59
6675,JPE,88,1,76
6676,JPE,88,1,100
6677,JPE,88,1,117
6678,JPE,88,1,135
6679,JPE,88,1,146
6680,JPE,88,1,174
6681,JPE,88,1,186
6682,JPE,87,4,673
6683,JPE,87,4,701
6684,JPE,87,4,719
6685,JPE,87,4,749
6686,JPE,87,4,769
6687,JPE,87,4,798
6688,JPE,87,4,816
6689,JPE,87,4,837
6690,JPE,87,4,851
6691,JPE,87,4,859
6692,JPE,97,1,1
6693,JPE,97,1,38
6694,JPE,97,1,93
6695,JPE,97,1,115
6696,JPE,97,1,155
6697,JPE,97,1,179
6698,JPE,97,1,201
6699,JPE,91,4,529
6700,JPE,91,4,546
6701,JPE,91,4,589
6702,JPE,91,4,611
6703,JPE,91,4,636
6704,JPE,91,4,654
6705,JPE,91,4,675
6706,JPE,91,4,688
6707,JPE,92,5,791
6708,JPE,92,5,824
6709,JPE,92,5,841
6710,JPE,92,5,852
6711,JPE,92,5,875
6712,JPE,92,5,909
6713,JPE,92,5,932
6714,JPE,92,5,954
6715,JPE,92,5,965
6716,JPE,81,4,813
6717,JPE,81,4,847
6718,JPE,81,4,878
6719,JPE,81,4,893
6720,JPE,81,4,916
6721,JPE,81,4,936
6722,JPE,81,4,950
6723,JPE,88,6,1069
6724,JPE,88,6,1088
6725,JPE,88,6,1110
6726,JPE,88,6,1148
6727,JPE,88,6,1159
6728,JPE,88,6,1177
6729,JPE,88,6,1203
6730,JPE,88,6,1226
6731,JPE,91,6,907
6732,JPE,91,6,929
6733,JPE,91,6,957
6734,JPE,91,6,979
6735,JPE,91,6,1001
6736,JPE,91,6,1028
6737,JPE,91,6,1045
6738,JPE,90,1,1
6739,JPE,90,1,22
6740,JPE,90,1,52
6741,JPE,90,1,74
6742,JPE,90,1,105
6743,JPE,90,1,128
6744,JPE,90,1,146
6745,JPE,90,1,158
6746,JPE,90,1,166
6747,JPE,90,1,176
6748,JPE,84,6,1145
6749,JPE,84,6,1161
6750,JPE,84,6,1177
6751,JPE,84,6,1199
6752,JPE,84,6,1215
6753,JPE,84,6,1239
6754,JPE,84,6,1261
6755,JPE,97,2,251
6756,JPE,97,2,288
6757,JPE,97,2,305
6758,JPE,97,2,347
6759,JPE,97,2,368
6760,JPE,97,2,387
6761,JPE,97,2,398
6762,JPE,97,2,420
6763,JPE,97,2,444
6764,JPE,84,4,655
6765,JPE,84,4,677
6766,JPE,84,4,701
6767,JPE,84,4,721
6768,JPE,84,4,741
6769,JPE,84,4,757
6770,JPE,84,4,777
6771,JPE,84,4,797
6772,JPE,90,4,663
6773,JPE,90,4,699
6774,JPE,90,4,728
6775,JPE,90,4,755
6776,JPE,90,4,777
6777,JPE,90,4,794
6778,JPE,90,4,809
6779,JPE,90,4,816
6780,JPE,90,3,443
6781,JPE,90,3,470
6782,JPE,90,3,487
6783,JPE,90,3,507
6784,JPE,90,3,536
6785,JPE,90,3,561
6786,JPE,90,3,578
6787,JPE,90,3,596
6788,JPE,92,2,175
6789,JPE,92,2,204
6790,JPE,92,2,223
6791,JPE,92,2,236
6792,JPE,92,2,247
6793,JPE,92,2,268
6794,JPE,92,2,286
6795,JPE,92,2,307
6796,JPE,97,5,1003
6797,JPE,97,5,1027
6798,JPE,97,5,1060
6799,JPE,97,5,1091
6800,JPE,97,5,1113
6801,JPE,97,5,1138
6802,JPE,97,5,1160
6803,JPE,97,5,1180
6804,JPE,97,5,1197
6805,JPE,97,5,1208
6806,JPE,97,5,1232
6807,JPE,84,2,207
6808,JPE,84,2,239
6809,JPE,84,2,265
6810,JPE,84,2,283
6811,JPE,84,2,299
6812,JPE,84,2,317
6813,JPE,88,3,433
6814,JPE,88,3,446
6815,JPE,88,3,462
6816,JPE,88,3,476
6817,JPE,88,3,495
6818,JPE,88,3,504
6819,JPE,88,3,526
6820,JPE,88,3,539
6821,JPE,88,3,550
6822,JPE,88,3,561
6823,JPE,88,3,578
6824,JPE,88,3,598
6825,JPE,88,3,608
6826,JPE,96,6,1111
6827,JPE,96,6,1142
6828,JPE,96,6,1165
6829,JPE,96,6,1183
6830,JPE,96,6,1206
6831,JPE,96,6,1221
6832,JPE,96,6,1232
6833,JPE,96,6,1267
6834,JPE,96,6,1294
6835,JPE,96,6,1303
6836,JPE,94,1,1
6837,JPE,94,1,38
6838,JPE,94,1,56
6839,JPE,94,1,76
6840,JPE,94,1,126
6841,JPE,94,1,148
6842,JPE,94,1,167
6843,JPE,94,1,185
6844,JPE,94,1,200
6845,JPE,94,1,225
6846,JPE,92,6,991
6847,JPE,92,6,1017
6848,JPE,92,6,1035
6849,JPE,92,6,1049
6850,JPE,92,6,1086
6851,JPE,92,6,1121
6852,JPE,92,6,1134
6853,JPE,87,3,441
6854,JPE,87,3,479
6855,JPE,87,3,501
6856,JPE,87,3,522
6857,JPE,87,3,540
6858,JPE,87,3,559
6859,JPE,87,3,578
6860,JPE,87,3,600
6861,JPE,87,3,621
6862,JPE,87,3,639
6863,JPE,89,3,429
6864,JPE,89,3,446
6865,JPE,89,3,468
6866,JPE,89,3,497
6867,JPE,89,3,512
6868,JPE,89,3,529
6869,JPE,89,3,548
6870,JPE,89,3,561
6871,JPE,91,2,193
6872,JPE,91,2,228
6873,JPE,91,2,249
6874,JPE,91,2,266
6875,JPE,91,2,282
6876,JPE,91,2,293
6877,JPE,91,2,304
6878,JPE,87,2,225
6879,JPE,87,2,253
6880,JPE,87,2,267
6881,JPE,87,2,293
6882,JPE,87,2,315
6883,JPE,87,2,333
6884,JPE,87,2,351
6885,JPE,87,2,365
6886,JPE,97,4,749
6887,JPE,97,4,781
6888,JPE,97,4,808
6889,JPE,97,4,828
6890,JPE,97,4,863
6891,JPE,97,4,880
6892,JPE,97,4,905
6893,JPE,97,4,927
6894,JPE,97,4,955
6895,JPE,97,4,965
6896,JPE,97,4,974
6897,JPE,87,1,1
6898,JPE,87,1,37
6899,JPE,87,1,57
6900,JPE,87,1,75
6901,JPE,87,1,89
6902,JPE,87,1,109
6903,JPE,87,1,131
6904,JPE,87,1,161
6905,JPE,87,1,171
6906,JPE,87,1,179
6907,JPE,89,4,615
6908,JPE,89,4,642
6909,JPE,89,4,665
6910,JPE,89,4,706
6911,JPE,89,4,733
6912,JPE,89,4,752
6913,JPE,89,4,769
6914,JPE,89,4,798
6915,JPE,94,3,461
6916,JPE,94,3,489
6917,JPE,94,3,507
6918,JPE,94,3,523
6919,JPE,94,3,545
6920,JPE,94,3,564
6921,JPE,94,3,595
6922,JPE,94,3,614
6923,JPE,94,3,642
6924,JPE,94,3,648
6925,JPE,94,3,667
6926,JPE,87,5,940
6927,JPE,87,5,972
6928,JPE,87,5,991
6929,JPE,87,5,1011
6930,JPE,87,5,1034
6931,JPE,87,5,1063
6932,JPE,87,5,1086
6933,JPE,87,5,1105
6934,JPE,87,5,1115
6935,JPE,94,6,1127
6936,JPE,94,6,1163
6937,JPE,94,6,1191
6938,JPE,94,6,1225
6939,JPE,94,6,1246
6940,JPE,94,6,1258
6941,JPE,94,6,1280
6942,JPE,94,6,1304
6943,JPE,94,6,1319
6944,JPE,94,6,1330
6945,JPE,96,2,221
6946,JPE,96,2,246
6947,JPE,96,2,274
6948,JPE,96,2,283
6949,JPE,96,2,308
6950,JPE,96,2,339
6951,JPE,96,2,358
6952,JPE,96,2,371
6953,JPE,96,2,383
6954,JPE,96,2,391
6955,JPE,96,2,411
6956,JPE,88,5,829
6957,JPE,88,5,854
6958,JPE,88,5,867
6959,JPE,88,5,887
6960,JPE,88,5,917
6961,JPE,88,5,941
6962,JPE,88,5,958
6963,JPE,88,5,977
6964,JPE,88,5,994
6965,JPE,88,5,1009
6966,JPE,88,5,1026
6967,JPE,86,3,355
6968,JPE,86,3,379
6969,JPE,86,3,405
6970,JPE,86,3,427
6971,JPE,86,3,449
6972,JPE,86,3,467
6973,JPE,86,3,485
6974,JPE,86,3,505
6975,JPE,86,3,517
6976,JPE,86,3,529
6977,JPE,94,5,905
6978,JPE,94,5,927
6979,JPE,94,5,953
6980,JPE,94,5,1002
6981,JPE,94,5,1038
6982,JPE,94,5,1074
6983,JPE,94,5,1096
6984,JPE,94,5,1110
6985,JPE,94,4,691
6986,JPE,94,4,720
6987,JPE,94,4,745
6988,JPE,94,4,763
6989,JPE,94,4,796
6990,JPE,94,4,822
6991,JPE,94,4,842
6992,JPE,94,4,863
6993,JPE,94,4,873
6994,JPE,97,6,1261
6995,JPE,97,6,1284
6996,JPE,97,6,1306
6997,JPE,97,6,1323
6998,JPE,97,6,1345
6999,JPE,97,6,1364
7000,JPE,97,6,1384
7001,JPE,97,6,1395
7002,JPE,97,6,1425
7003,JPE,97,6,1447
7004,JPE,97,6,1459
7005,JPE,97,6,1479
7006,JPE,83,1,1
7007,JPE,83,1,27
7008,JPE,83,1,57
7009,JPE,83,1,83
7010,JPE,83,1,95
7011,JPE,83,1,121
7012,JPE,83,1,137
7013,JPE,83,1,157
7014,JPE,89,2,213
7015,JPE,89,2,249
7016,JPE,89,2,270
7017,JPE,89,2,287
7018,JPE,89,2,306
7019,JPE,89,2,328
7020,JPE,89,2,357
7021,JPE,89,2,372
7022,JPE,89,2,392
7023,JPE,87,6,1153
7024,JPE,87,6,1190
7025,JPE,87,6,1220
7026,JPE,87,6,1246
7027,JPE,87,6,1261
7028,JPE,87,6,1285
7029,JPE,87,6,1307
7030,JPE,87,6,1328
7031,JPE,87,6,1347
7032,JPE,87,6,1363
7033,JPE,87,6,1368
7034,JPE,87,6,1377
7035,JPE,91,3,349
7036,JPE,91,3,365
7037,JPE,91,3,401
7038,JPE,91,3,420
7039,JPE,91,3,443
7040,JPE,91,3,461
7041,JPE,91,3,480
7042,JPE,91,3,494
7043,JPE,91,3,505
7044,JPE,83,3,447
7045,JPE,83,3,477
7046,JPE,83,3,509
7047,JPE,83,3,535
7048,JPE,83,3,571
7049,JPE,83,3,595
7050,JPE,83,3,615
7051,JPE,90,5,881
7052,JPE,90,5,895
7053,JPE,90,5,917
7054,JPE,90,5,944
7055,JPE,90,5,967
7056,JPE,90,5,988
7057,JPE,90,5,1003
7058,JPE,90,5,1020
7059,JPE,90,5,1035
7060,JPE,90,5,1054
7061,JPE,90,5,1070
7062,JPE,92,4,712
7063,JPE,92,4,733
7064,JPE,92,4,758
7065,JPE,94,3,3
7066,JPE,94,3,40
7067,JPE,94,3,88
7068,JPE,94,3,111
7069,JPE,94,3,144
7070,JPE,94,3,176
7071,JPE,89,6,1059
7072,JPE,89,6,1086
7073,JPE,89,6,1122
7074,JPE,89,6,1142
7075,JPE,89,6,1162
7076,JPE,89,6,1182
7077,JPE,89,6,1197
7078,JPE,89,6,1218
7079,JPE,89,6,1228
7080,JPE,89,6,1239
