ArticleID,PubDate,AuthorID,Year,Received,Accepted,CiteCount,ReceivedYear,AcceptedYear,FirstPage,LastPage,PageN,ReviewLength,Birth,ChildReceived,ChildAccepted
9939,2010-04-01,5514,2010,2008-01-01,2009-05-01,34,2008,2009,491,533,42,16.2,0,,
10055,2012-07-01,5514,2012,2010-02-01,2011-06-01,23,2010,2011,987,1020,33,16.166666666666668,0,,
8363,2010-01-01,5515,2010,2007-07-01,2009-09-01,58,2007,2009,73,118,45,26.433333333333334,0,,
8209,2014-09-01,5517,2014,2011-09-01,2014-03-01,11,2011,2014,1853,1872,19,30.4,0,,
10411,2000-04-01,5521,2000,1996-11-01,1999-07-01,34,1996,1999,255,271,16,32.4,0,,
11412,1983-04-01,5521,1983,1980-10-01,1982-10-01,191,1980,1982,331,346,15,24.333333333333332,0,,
8524,2012-03-01,5523,2012,2010-01-01,2011-06-01,7,2010,2011,497,558,61,17.2,0,,
4022,2005-11-01,5524,2005,2003-04-01,2005-05-01,395,2003,2005,1849,1892,43,25.366666666666667,0,,
8587,2012-05-01,5524,2012,2011-01-01,2011-08-01,11,2011,2011,1303,1321,18,7.066666666666666,0,,
8593,2014-09-01,5524,2014,2011-03-01,2014-05-01,2,2011,2014,1945,1978,33,38.56666666666667,0,,
10472,2001-10-01,5524,2001,1999-02-01,2001-01-01,63,1999,2001,883,904,21,23.333333333333332,0,,
9951,2010-07-01,5527,2010,2007-10-01,2009-07-01,10,2007,2009,914,936,22,21.3,0,,
3763,2001-07-01,5538,2001,1997-07-01,2000-06-01,145,1997,2000,861,889,28,35.53333333333333,0,,
3763,2001-07-01,5538,2001,1997-07-01,2000-06-01,145,1997,2000,861,889,28,35.53333333333333,0,,
3899,2002-11-01,5538,2002,2000-08-01,2001-10-01,98,2000,2001,2107,2140,33,14.2,0,,
3899,2002-11-01,5538,2002,2000-08-01,2001-10-01,98,2000,2001,2107,2140,33,14.2,0,,
4011,2005-09-01,5538,2005,2003-12-01,2005-01-01,32,2003,2005,1431,1475,44,13.233333333333333,1,,1.0
4011,2005-09-01,5538,2005,2003-12-01,2005-01-01,32,2003,2005,1431,1475,44,13.233333333333333,0,,
4038,2006-03-01,5538,2006,2002-05-01,2005-04-01,163,2002,2005,431,497,66,35.53333333333333,1,,1.0
4038,2006-03-01,5538,2006,2002-05-01,2005-04-01,163,2002,2005,431,497,66,35.53333333333333,0,,
4137,2008-05-01,5538,2008,2004-08-01,2007-11-01,48,2004,2007,493,540,47,39.56666666666667,1,0.0,3.0
4137,2008-05-01,5538,2008,2004-08-01,2007-11-01,48,2004,2007,493,540,47,39.56666666666667,1,,1.0
8339,2013-11-01,5538,2013,2007-02-01,2013-06-01,29,2007,2013,2463,2485,22,77.06666666666666,0,3.0,9.0
8339,2013-11-01,5538,2013,2007-02-01,2013-06-01,29,2007,2013,2463,2485,22,77.06666666666666,0,1.0,7.0
10563,2004-04-01,5538,2004,2000-12-01,2002-11-01,117,2000,2002,317,349,32,23.333333333333332,0,,
10563,2004-04-01,5538,2004,2000-12-01,2002-11-01,117,2000,2002,317,349,32,23.333333333333332,0,,
9765,2006-10-01,5539,2006,2002-12-01,2006-02-01,57,2002,2006,869,891,22,38.6,0,,
10890,1992-07-01,5539,1992,1989-05-01,1991-05-01,11,1989,1991,617,624,7,24.333333333333332,0,,
3898,2008-01-01,5554,2008,2006-06-01,2007-09-01,69,2006,2007,195,216,21,15.233333333333333,0,,
3911,2004-01-01,5554,2004,2000-07-01,2003-04-01,87,2000,2003,33,75,42,33.46666666666667,0,,
4095,2007-01-01,5554,2007,2005-12-01,2006-07-01,34,2005,2006,201,239,38,7.066666666666666,0,,
8310,2010-05-01,5554,2010,2006-06-01,2009-11-01,253,2006,2009,883,931,48,41.63333333333333,0,,
8586,2014-01-01,5554,2014,2009-11-01,2013-06-01,5,2009,2013,345,385,40,43.6,0,,
4058,2006-07-01,5557,2006,2005-10-01,2006-03-01,55,2005,2006,1109,1132,23,5.033333333333333,0,,
10870,1992-01-01,5557,1992,1987-05-01,1990-12-01,15,1987,1990,187,203,16,43.666666666666664,0,,
8281,2009-11-01,5558,2009,2005-01-01,2009-05-01,28,2005,2009,1865,1899,34,52.7,0,,
10453,2001-04-01,5559,2001,1997-02-01,1999-12-01,33,1997,1999,393,413,20,34.43333333333333,0,,
3973,2005-01-01,5561,2005,2003-01-01,2004-02-01,67,2003,2004,39,68,29,13.2,0,,
9749,2006-04-01,5561,2006,2002-03-01,2005-08-01,189,2002,2005,459,485,26,41.63333333333333,0,,
9997,2011-04-01,5561,2011,2009-02-01,2010-07-01,16,2009,2010,693,732,39,17.166666666666668,0,,
10745,1999-07-01,5561,1999,1995-03-01,1998-05-01,69,1995,1998,475,507,32,38.56666666666667,0,,
10815,1991-01-01,5565,1991,1987-01-01,1990-04-01,16,1987,1990,81,92,11,39.53333333333333,0,,
11033,1985-10-01,5565,1985,1983-07-01,1984-12-01,13,1983,1984,627,645,18,17.3,0,,
8368,2010-05-01,5568,2010,2007-07-01,2009-07-01,13,2007,2009,973,1006,33,24.366666666666667,0,,
8598,2013-09-01,5568,2013,2011-04-01,2013-04-01,7,2011,2013,1935,1971,36,24.366666666666667,0,,
3739,2000-11-01,5570,2000,1999-01-01,1999-10-01,101,1999,1999,1403,1433,30,9.1,0,,
8473,2012-11-01,5572,2012,2009-02-01,2012-02-01,70,2009,2012,2543,2594,51,36.5,0,,
8289,2009-01-01,5573,2009,2005-07-01,2008-06-01,39,2005,2008,283,306,23,35.53333333333333,0,,
3909,2002-11-01,5574,2002,1999-02-01,2002-01-01,24,1999,2002,2455,2480,25,35.5,0,,
11025,1985-07-01,5574,1985,1984-02-01,1985-01-01,14,1984,1985,515,524,9,11.166666666666666,0,,
296,1991-11-01,5575,1991,1989-01-01,1991-03-01,2741,1989,1991,1551,1580,29,26.3,0,,
3831,2002-09-01,5575,2002,2000-07-01,2001-12-01,130,2000,2001,1929,1961,32,17.266666666666666,0,,
8550,2012-11-01,5575,2012,2010-05-01,2012-02-01,34,2010,2012,2667,2732,65,21.366666666666667,0,,
8535,2011-05-01,5577,2011,2010-02-01,2010-10-01,108,2010,2010,651,692,41,8.066666666666666,0,,
3930,2004-03-01,5578,2004,2002-10-01,2003-07-01,53,2002,2003,641,646,5,9.1,0,,
1371,1976-03-01,5581,1976,1974-06-01,1975-01-01,30,1974,1975,365,375,10,7.133333333333334,0,,
1581,1972-07-01,5581,1972,1970-09-01,1971-02-01,96,1970,1971,689,698,9,5.1,0,,
1582,1972-07-01,5581,1972,1971-01-01,1971-02-01,32,1971,1971,699,709,10,1.0333333333333334,0,,
1693,1970-05-01,5582,1970,1968-12-01,1969-04-01,13,1968,1969,533,541,8,4.033333333333333,0,,
8435,2012-07-01,5590,2012,2008-06-01,2011-05-01,5,2008,2011,1701,1719,18,35.46666666666667,0,,
8485,2013-05-01,5590,2013,2009-06-01,2012-08-01,10,2009,2012,1185,1201,16,38.56666666666667,0,,
8268,2014-03-01,5592,2014,2013-05-01,2013-12-01,3,2013,2013,589,599,10,7.133333333333334,0,,
3767,2001-07-01,5593,2001,1999-02-01,2000-06-01,42,1999,2000,995,1012,17,16.2,0,,
384,1990-05-01,5596,1990,1988-04-01,1989-04-01,308,1988,1989,525,542,17,12.166666666666666,0,,
1051,1980-01-01,5596,1980,1978-01-01,1979-01-01,40,1978,1979,97,125,28,12.166666666666666,0,,
8519,2011-07-01,5599,2011,2004-12-01,2010-08-01,22,2004,2010,1277,1318,41,68.96666666666667,0,,
8340,2010-03-01,5600,2010,2007-02-01,2009-06-01,13,2007,2009,791,801,10,28.366666666666667,0,,
10162,2015-07-01,5600,2015,2013-05-01,2014-10-01,4,2013,2014,1223,1246,23,17.266666666666666,0,,
10107,2013-07-01,5606,2013,2011-09-01,2012-12-01,14,2011,2012,984,1001,17,15.233333333333333,0,,
8505,2011-09-01,5611,2011,2009-09-01,2011-02-01,28,2009,2011,1567,1589,22,17.266666666666666,0,,
3697,1999-09-01,5612,1999,1994-10-01,1998-08-01,243,1994,1998,1113,1155,42,46.666666666666664,0,,
8518,2013-05-01,5612,2013,2009-12-01,2012-04-01,45,2009,2012,1147,1184,37,28.4,0,,
9944,2010-04-01,5612,2010,2005-10-01,2009-05-01,120,2005,2009,665,696,31,43.6,0,,
3996,2005-05-01,5613,2005,2004-02-01,2004-07-01,17,2004,2004,949,960,11,5.033333333333333,0,,
3682,1999-02-01,5614,1999,1997-05-01,1998-05-01,14,1997,1998,375,392,17,12.166666666666666,0,,
3875,2003-09-01,5614,2003,2002-04-01,2003-02-01,64,2002,2003,1557,1563,6,10.2,0,,
11008,1985-04-01,5614,1985,1982-01-01,1984-10-01,74,1982,1984,263,282,19,33.46666666666667,0,,
11319,1981-07-01,5614,1981,1977-05-01,1980-10-01,1,1977,1980,521,532,11,41.63333333333333,0,,
11330,1981-10-01,5614,1981,1977-03-01,1980-10-01,3,1977,1980,643,647,4,43.666666666666664,0,,
11401,1983-01-01,5614,1983,1980-11-01,1982-03-01,24,1980,1982,143,151,8,16.166666666666668,0,,
11531,1976-10-01,5614,1976,1975-07-01,1976-02-01,4,1975,1976,423,429,6,7.166666666666667,0,,
11169,1988-10-01,5615,1988,1987-03-01,1988-03-01,28,1987,1988,655,665,10,12.2,0,,
1217,1977-11-01,5622,1977,1975-02-01,1976-10-01,58,1975,1976,1859,1869,10,20.266666666666666,0,,
11502,1976-02-01,5622,1976,1973-08-01,1974-11-01,7,1973,1974,127,142,15,15.233333333333333,0,,
11552,1977-02-01,5622,1977,1975-02-01,1975-08-01,90,1975,1975,1,21,20,6.033333333333333,0,,
8416,2011-01-01,5623,2011,2008-02-01,2009-09-01,85,2008,2009,159,209,50,19.266666666666666,0,,
8222,2013-03-01,5624,2013,2012-02-01,2012-08-01,30,2012,2012,451,488,37,6.066666666666666,0,,
3692,1999-07-01,5626,1999,1997-01-01,1998-08-01,533,1997,1998,827,874,47,19.233333333333334,0,,
3850,2003-05-01,5629,2003,2001-09-01,2002-08-01,47,2001,2002,731,756,25,11.133333333333333,0,,
3918,2004-01-01,5634,2004,2002-04-01,2003-04-01,17,2002,2003,281,294,13,12.166666666666666,0,,
9761,2006-07-01,5634,2006,2003-11-01,2005-11-01,22,2003,2005,769,791,22,24.366666666666667,0,,
9922,2009-10-01,5634,2009,2007-10-01,2008-12-01,61,2007,2008,1461,1489,28,14.233333333333333,0,,
10510,2002-10-01,5634,2002,1998-09-01,2001-11-01,89,1998,2001,973,997,24,38.56666666666667,0,,
764,1983-11-01,5636,1983,1981-11-01,1982-09-01,67,1981,1982,1753,1765,12,10.133333333333333,0,,
854,1982-09-01,5636,1982,1981-01-01,1981-10-01,150,1981,1981,1183,1205,22,9.1,0,,
11039,1985-10-01,5636,1985,1984-06-01,1985-05-01,69,1984,1985,715,718,3,11.133333333333333,0,,
844,1982-11-01,5639,1982,1980-09-01,1980-09-01,5,1980,1980,1453,1482,29,0.0,0,,
993,1980-09-01,5639,1980,1978-03-01,1979-04-01,24,1978,1979,1487,1506,19,13.2,0,,
1259,1977-05-01,5639,1977,1975-05-01,1976-04-01,357,1975,1976,783,809,26,11.2,0,,
1526,1973-07-01,5639,1973,1970-11-01,1972-04-01,1160,1970,1972,617,631,14,17.233333333333334,0,,
11428,1983-07-01,5639,1983,1981-07-01,1982-09-01,1,1981,1982,555,571,16,14.233333333333333,0,,
11684,1979-04-01,5639,1979,1978-02-01,1978-10-01,36,1978,1978,227,241,14,8.066666666666666,0,,
9856,2008-07-01,5645,2008,2006-04-01,2007-11-01,128,2006,2007,865,900,35,19.3,0,,
10043,2012-04-01,5645,2012,2010-09-01,2011-06-01,73,2010,2011,609,644,35,9.1,0,,
10593,2004-10-01,5647,2004,2001-01-01,2003-09-01,5,2001,2003,1119,1141,22,32.43333333333333,0,,
8275,2015-01-01,5649,2015,2014-04-01,2014-08-01,19,2014,2014,155,174,19,4.066666666666666,0,,
10044,2012-04-01,5654,2012,2008-02-01,2011-01-01,167,2008,2011,645,677,32,35.5,0,,
598,1986-07-01,5656,1986,1983-09-01,1985-07-01,94,1983,1985,869,880,11,22.3,0,,
8350,2010-07-01,5659,2010,2007-05-01,2010-02-01,62,2007,2010,1375,1412,37,33.56666666666667,0,,
375,1990-09-01,5660,1990,1986-09-01,1990-03-01,3,1986,1990,1215,1234,19,42.56666666666667,0,,
1384,1976-01-01,5660,1976,1972-08-01,1974-11-01,130,1972,1974,167,184,17,27.4,0,,
10544,2003-10-01,5660,2003,2000-11-01,2003-05-01,16,2000,2003,785,806,21,30.366666666666667,0,,
10677,1997-07-01,5660,1997,1994-07-01,1997-01-01,16,1994,1997,465,484,19,30.5,0,,
3997,2005-05-01,5661,2005,2003-06-01,2004-11-01,11,2003,2004,961,982,21,17.3,0,,
10988,1994-10-01,5661,1994,1992-08-01,1994-03-01,25,1992,1994,721,738,17,19.233333333333334,0,,
10584,2004-07-01,5666,2004,2000-12-01,2003-05-01,13,2000,2003,855,881,26,29.366666666666667,0,,
8411,2011-01-01,5669,2011,2008-01-01,2010-03-01,61,2008,2010,253,302,49,26.333333333333332,0,,
10160,2015-07-01,5669,2015,2013-11-01,2015-02-01,9,2013,2015,1154,1193,39,15.233333333333333,0,,
1340,1976-07-01,5671,1976,1975-01-01,1975-06-01,17,1975,1975,651,669,18,5.033333333333333,0,,
823,1983-03-01,5673,1983,1981-08-01,1982-02-01,46,1981,1982,377,387,10,6.133333333333334,0,,
1504,1973-11-01,5673,1973,1972-05-01,1972-10-01,171,1972,1972,1043,1048,5,5.1,0,,
3891,2008-01-01,5673,2008,2005-09-01,2007-02-01,46,2005,2007,1,29,28,17.266666666666666,0,,
10473,2002-01-01,5673,2002,1999-07-01,2001-06-01,79,1999,2001,1,40,39,23.366666666666667,0,,
10762,1999-10-01,5673,1999,1993-07-01,1999-01-01,153,1993,1999,873,907,34,67.0,0,,
607,1986-05-01,5679,1986,1984-05-01,1985-07-01,124,1984,1985,555,584,29,14.2,0,,
84,1996-09-01,5680,1996,1994-04-01,1995-10-01,783,1994,1995,1001,1044,43,18.266666666666666,0,,
8327,2009-05-01,5680,2009,2006-11-01,2008-12-01,223,2006,2008,953,973,20,25.366666666666667,0,,
218,1993-09-01,5684,1993,1988-06-01,1993-03-01,55,1988,1993,1199,1223,24,57.8,0,,
416,1989-11-01,5684,1989,1986-09-01,1989-03-01,391,1986,1989,1403,1430,27,30.4,0,,
580,1986-11-01,5684,1986,1984-08-01,1986-04-01,151,1984,1986,1461,1481,20,20.266666666666666,0,,
632,1986-01-01,5684,1986,1983-07-01,1985-02-01,10,1983,1985,171,188,17,19.366666666666667,0,,
720,1984-07-01,5684,1984,1981-11-01,1983-08-01,50,1981,1983,887,907,20,21.266666666666666,0,,
11206,1989-10-01,5684,1989,1987-04-01,1989-04-01,22,1987,1989,535,552,17,24.366666666666667,0,,
8363,2010-01-01,5686,2010,2007-07-01,2009-09-01,58,2007,2009,73,118,45,26.433333333333334,0,,
8489,2011-11-01,5686,2011,2009-06-01,2011-05-01,15,2009,2011,1869,1918,49,23.3,0,,
9711,2005-07-01,5686,2005,2003-01-01,2004-10-01,14,2003,2004,615,649,34,21.3,0,,
9788,2007-04-01,5686,2007,2004-11-01,2006-09-01,78,2004,2006,345,390,45,22.3,0,,
10423,2000-07-01,5686,2000,1998-06-01,1999-10-01,100,1998,1999,529,544,15,16.233333333333334,0,,
8233,2013-09-01,5691,2013,2012-04-01,2013-03-01,26,2012,2013,1851,1886,35,11.133333333333333,0,,
10407,2000-01-01,5691,2000,1998-06-01,1999-02-01,55,1998,1999,169,191,22,8.166666666666666,0,,
10663,1997-04-01,5691,1997,1993-01-01,1996-09-01,166,1993,1996,173,189,16,44.63333333333333,0,,
5,1998-11-01,5692,1998,1996-11-01,1997-10-01,11,1996,1997,1353,1388,35,11.133333333333333,0,,
267,1992-07-01,5692,1992,1990-05-01,1992-02-01,284,1990,1992,803,836,33,21.366666666666667,0,,
347,1991-03-01,5692,1991,1986-12-01,1990-02-01,68,1986,1990,479,501,22,38.6,0,,
452,1989-01-01,5692,1989,1985-03-01,1988-02-01,56,1985,1988,115,134,19,35.56666666666667,0,,
828,1983-03-01,5692,1983,1980-10-01,1982-04-01,76,1980,1982,463,483,20,18.233333333333334,0,,
871,1982-05-01,5692,1982,1980-03-01,1981-05-01,108,1980,1981,537,567,30,14.2,0,,
8500,2012-09-01,5692,2012,2009-08-01,2012-03-01,8,2009,2012,1937,1976,39,31.433333333333334,0,,
9801,2007-07-01,5692,2007,2004-12-01,2006-08-01,49,2004,2006,733,762,29,20.266666666666666,0,,
9926,2010-01-01,5692,2010,2007-04-01,2008-12-01,54,2007,2008,61,89,28,20.333333333333332,0,,
10969,1994-04-01,5692,1994,1992-01-01,1993-11-01,26,1992,1993,327,355,28,22.333333333333332,0,,
10979,1994-07-01,5692,1994,1992-08-01,1994-03-01,53,1992,1994,545,565,20,19.233333333333334,0,,
10994,1985-01-01,5692,1985,1983-02-01,1984-07-01,28,1983,1984,69,83,14,17.2,0,,
11096,1987-04-01,5692,1987,1985-10-01,1986-11-01,48,1985,1986,193,208,15,13.2,0,,
11453,1984-01-01,5692,1984,1982-04-01,1983-02-01,182,1982,1983,139,156,17,10.2,0,,
3780,2001-11-01,5694,2001,1999-02-01,2000-10-01,60,1999,2000,1437,1465,28,20.266666666666666,0,,
4049,2006-05-01,5700,2006,2004-05-01,2005-09-01,42,2004,2005,753,769,16,16.266666666666666,0,,
8390,2009-07-01,5700,2009,2007-10-01,2008-09-01,12,2007,2008,1095,1136,41,11.2,0,,
10226,2014-10-01,5700,2014,2013-06-01,2014-04-01,14,2013,2014,1668,1707,39,10.133333333333333,0,,
11457,1984-04-01,5703,1984,1983-04-01,1983-11-01,70,1983,1983,197,207,10,7.133333333333334,0,,
3989,2005-03-01,5705,2005,2001-10-01,2004-04-01,11,2001,2004,629,645,16,30.433333333333334,0,,
9835,2008-01-01,5705,2008,2005-08-01,2007-03-01,9,2005,2007,317,331,14,19.233333333333334,0,,
3877,2003-09-01,5709,2003,2001-11-01,2002-12-01,20,2001,2002,1579,1589,10,13.166666666666666,0,,
3921,2004-03-01,5713,2004,2001-08-01,2003-06-01,17,2001,2003,383,405,22,22.3,0,,
10868,1992-01-01,5713,1992,1988-08-01,1990-12-01,16,1988,1990,163,176,13,28.4,0,,
246,1993-01-01,5715,1993,1989-11-01,1992-04-01,85,1989,1992,167,186,19,29.4,0,,
3981,2005-01-01,5715,2005,2002-12-01,2004-06-01,108,2002,2004,279,296,17,18.266666666666666,0,,
8545,2011-11-01,5715,2011,2010-04-01,2011-06-01,18,2010,2011,1727,1783,56,14.2,0,,
10845,1991-05-01,5715,1991,1989-09-01,1990-06-01,124,1989,1990,565,585,20,9.1,0,,
796,1983-07-01,5720,1983,1980-10-01,1982-03-01,48,1980,1982,1109,1119,10,17.2,0,,
8260,2014-11-01,5721,2014,2013-01-01,2014-06-01,6,2013,2014,2167,2196,29,17.2,0,,
3785,2001-11-01,5726,2001,1998-06-01,2000-09-01,39,1998,2000,1597,1628,31,27.433333333333334,0,,
412,1989-11-01,5729,1989,1987-01-01,1989-02-01,6,1987,1989,1299,1316,17,25.4,0,,
10801,1990-10-01,5730,1990,1988-06-01,1990-02-01,154,1988,1990,531,553,22,20.333333333333332,0,,
8443,2010-01-01,5734,2010,2008-08-01,2009-10-01,110,2008,2009,1,34,33,14.2,0,,
9964,2010-10-01,5734,2010,2008-11-01,2010-01-01,104,2008,2010,1329,1352,23,14.2,0,,
10440,2001-01-01,5734,2001,1997-09-01,2000-02-01,56,1997,2000,67,82,15,29.433333333333334,0,,
10606,1995-04-01,5734,1995,1992-07-01,1994-10-01,56,1992,1994,187,221,34,27.4,0,,
10987,1994-10-01,5734,1994,1991-02-01,1994-06-01,44,1991,1994,701,719,18,40.53333333333333,0,,
45,1997-09-01,5735,1997,1995-03-01,1996-11-01,192,1995,1996,1029,1058,29,20.366666666666667,0,,
684,1985-03-01,5737,1985,1983-01-01,1984-07-01,93,1983,1984,433,453,20,18.233333333333334,0,,
784,1983-07-01,5737,1983,1981-07-01,1982-10-01,11,1981,1982,895,917,22,15.233333333333333,0,,
1003,1980-07-01,5737,1980,1979-02-01,1979-09-01,36,1979,1979,1211,1232,21,7.066666666666666,0,,
3757,2001-05-01,5737,2001,1997-04-01,2000-10-01,63,1997,2000,575,598,23,42.63333333333333,0,,
10404,2000-01-01,5737,2000,1996-12-01,1999-04-01,132,1996,1999,91,116,25,28.366666666666667,0,,
10946,1993-10-01,5737,1993,1991-02-01,1992-07-01,221,1991,1992,865,888,23,17.2,0,,
67,1997-03-01,5741,1997,1995-03-01,1996-04-01,33,1995,1996,311,345,34,13.233333333333333,0,,
10180,2014-01-01,5741,2014,2012-08-01,2013-05-01,10,2012,2013,112,136,24,9.1,0,,
8222,2013-03-01,5746,2013,2012-02-01,2012-08-01,30,2012,2012,451,488,37,6.066666666666666,0,,
8461,2013-05-01,5751,2013,2008-12-01,2012-09-01,40,2008,2012,1115,1145,30,45.666666666666664,0,,
10210,2014-07-01,5751,2014,2011-12-01,2013-12-01,4,2011,2013,1137,1163,26,24.366666666666667,0,,
4130,2008-03-01,5757,2008,2006-11-01,2007-10-01,45,2006,2007,263,305,42,11.133333333333333,0,,
8213,2013-01-01,5757,2013,2011-11-01,2012-05-01,16,2011,2012,341,361,20,6.066666666666666,0,,
8419,2010-07-01,5757,2010,2008-03-01,2010-02-01,21,2008,2010,1285,1339,54,23.4,0,,
10189,2014-01-01,5760,2014,2011-04-01,2013-04-01,42,2011,2013,426,472,46,24.366666666666667,0,,
29,1998-03-01,5766,1998,1996-10-01,1997-02-01,15,1996,1997,381,408,27,4.1,0,,
10657,1997-01-01,5766,1997,1995-06-01,1996-08-01,19,1995,1996,47,72,25,14.233333333333333,0,,
9989,2011-04-01,5769,2011,2008-12-01,2010-06-01,14,2008,2010,458,486,28,18.233333333333334,0,,
10468,2001-10-01,5769,2001,1999-05-01,2000-11-01,26,1999,2000,781,810,29,18.333333333333332,0,,
10559,2004-01-01,5769,2004,2000-11-01,2002-07-01,44,2000,2002,217,234,17,20.233333333333334,0,,
10564,2004-04-01,5769,2004,2001-10-01,2003-01-01,52,2001,2003,351,369,18,15.233333333333333,0,,
8231,2015-01-01,5771,2015,2012-03-01,2014-10-01,1,2012,2014,193,237,44,31.466666666666665,0,,
8406,2008-09-01,5772,2008,2008-01-01,2008-04-01,31,2008,2008,1167,1190,23,3.033333333333333,0,,
8450,2011-01-01,5772,2011,2008-09-01,2010-08-01,53,2008,2010,47,73,26,23.3,0,,
8577,2013-05-01,5772,2013,2010-10-01,2012-10-01,9,2010,2012,1039,1074,35,24.366666666666667,0,,
9284,2015-03-01,5772,2015,2013-08-01,2014-10-01,6,2013,2014,651,691,40,14.2,0,,
9469,2015-11-01,5772,2015,2014-07-01,2015-06-01,5,2014,2015,2371,2409,38,11.166666666666666,0,,
8242,2014-03-01,5775,2014,2012-06-01,2013-09-01,7,2012,2013,507,539,32,15.233333333333333,0,,
8210,2014-01-01,5778,2014,2011-09-01,2013-07-01,10,2011,2013,315,344,29,22.3,0,,
9920,2009-10-01,5778,2009,2007-11-01,2008-12-01,56,2007,2008,1397,1429,32,13.2,0,,
8522,2014-03-01,5779,2014,2010-01-01,2013-09-01,9,2010,2013,731,764,33,44.63333333333333,0,,
3981,2005-01-01,5783,2005,2002-12-01,2004-06-01,108,2002,2004,279,296,17,18.266666666666666,0,,
9436,2015-05-01,5783,2015,2012-04-01,2014-12-01,6,2012,2014,1081,1145,64,32.46666666666667,0,,
105,1996-05-01,5789,1996,1992-11-01,1995-04-01,96,1992,1995,623,646,23,29.366666666666667,0,,
520,1987-11-01,5789,1987,1985-10-01,1987-01-01,65,1985,1987,1419,1431,12,15.233333333333333,0,,
3805,2002-05-01,5789,2002,2001-01-01,2001-10-01,60,2001,2001,883,905,22,9.1,0,,
4032,2006-01-01,5789,2006,2005-01-01,2005-08-01,24,2005,2005,193,212,19,7.066666666666666,0,,
8443,2010-01-01,5789,2010,2008-08-01,2009-10-01,110,2008,2009,1,34,33,14.2,0,,
9964,2010-10-01,5789,2010,2008-11-01,2010-01-01,104,2008,2010,1329,1352,23,14.2,0,,
10896,1992-09-01,5789,1992,1990-08-01,1992-03-01,123,1990,1992,689,701,12,19.266666666666666,0,,
10438,2001-01-01,5793,2001,1996-10-01,2000-01-01,12,1996,2000,21,44,23,39.56666666666667,0,,
8244,2014-11-01,5795,2014,2012-08-01,2014-07-01,13,2012,2014,2041,2083,42,23.3,0,,
479,1988-07-01,5799,1988,1985-04-01,1987-03-01,3,1985,1987,841,849,8,23.3,0,,
8578,2013-01-01,5802,2013,2010-10-01,2012-03-01,24,2010,2012,255,284,29,17.233333333333334,0,,
3987,2005-03-01,5808,2005,2001-06-01,2004-06-01,5,2001,2004,517,570,53,36.53333333333333,0,,
9779,2007-01-01,5808,2007,2004-04-01,2006-04-01,16,2004,2006,93,111,18,24.333333333333332,0,,
3843,2003-01-01,5810,2003,2000-04-01,2002-05-01,25,2000,2002,319,343,24,25.333333333333332,0,,
8524,2012-03-01,5813,2012,2010-01-01,2011-06-01,7,2010,2011,497,558,61,17.2,0,,
8338,2010-03-01,5814,2010,2007-02-01,2009-06-01,55,2007,2009,453,508,55,28.366666666666667,0,,
10119,2013-10-01,5814,2013,2011-12-01,2013-01-01,74,2011,2013,1338,1383,45,13.233333333333333,0,,
3867,2003-07-01,5816,2003,2001-12-01,2002-12-01,98,2001,2002,1269,1286,17,12.166666666666666,0,,
8326,2008-09-01,5816,2008,2006-11-01,2007-11-01,22,2006,2007,979,1016,37,12.166666666666666,0,,
8418,2011-03-01,5816,2011,2008-03-01,2010-09-01,9,2008,2010,395,435,40,30.466666666666665,0,,
8531,2013-09-01,5816,2013,2009-06-01,2012-08-01,14,2009,2012,1805,1849,44,38.56666666666667,0,,
9287,2015-03-01,5816,2015,2012-01-01,2014-09-01,5,2012,2014,771,811,40,32.46666666666667,0,,
9767,2006-10-01,5816,2006,2004-01-01,2005-11-01,72,2004,2005,907,940,33,22.333333333333332,0,,
9884,2009-01-01,5816,2009,2006-08-01,2008-05-01,7,2006,2008,343,365,22,21.3,0,,
9971,2010-10-01,5816,2010,2008-02-01,2009-11-01,13,2008,2009,1508,1539,31,21.3,0,,
3721,2000-07-01,5819,2000,1998-05-01,1999-06-01,179,1998,1999,775,797,22,13.2,0,,
4025,2005-11-01,5819,2005,2002-01-01,2005-04-01,44,2002,2005,1977,2016,39,39.53333333333333,0,,
4066,2006-09-01,5821,2006,2005-08-01,2006-05-01,150,2005,2006,1365,1384,19,9.1,0,,
8317,2009-09-01,5821,2009,2006-09-01,2008-12-01,186,2006,2008,1637,1664,27,27.4,0,,
8376,2009-05-01,5821,2009,2007-09-01,2008-12-01,121,2007,2008,909,931,22,15.233333333333333,0,,
9888,2009-04-01,5821,2009,2006-08-01,2008-07-01,194,2006,2008,451,469,18,23.333333333333332,0,,
1203,1978-01-01,5822,1978,1975-08-01,1977-01-01,0,1975,1977,105,125,20,17.3,0,,
876,1982-05-01,5824,1982,1980-09-01,1981-02-01,43,1980,1981,639,647,8,5.1,0,,
3674,1999-01-01,5824,1999,1996-09-01,1998-01-01,45,1996,1998,21,43,22,16.233333333333334,0,,
4026,2005-11-01,5825,2005,2001-06-01,2005-05-01,174,2001,2005,2017,2030,13,47.666666666666664,0,,
10026,2012-01-01,5825,2012,2009-10-01,2011-03-01,69,2009,2011,67,87,20,17.2,0,,
8255,2013-09-01,5828,2013,2012-10-01,2013-03-01,14,2012,2013,2055,2086,31,5.033333333333333,0,,
10044,2012-04-01,5828,2012,2008-02-01,2011-01-01,167,2008,2011,645,677,32,35.5,0,,
