InstID,ArticleID,AuthorID,Year
222,7159,5199,1978
5,7160,4873,1978
494,7160,4873,1978
9,7161,5066,1978
101,7162,5673,1978
617,7162,5673,1978
217,7163,5112,1978
213,7164,2446,1978
48,7165,4909,1978
902,7165,5441,1978
849,7166,1863,1978
1,7166,7177,1978
412,7167,449,1978
412,7167,1525,1978
15,7167,1525,1978
411,7168,1694,1978
2,7168,2689,1978
513,7169,5457,1983
15,7170,805,1983
15,7170,2772,1983
15,7171,1839,1983
10,7171,3257,1983
1,7171,4831,1983
412,7172,449,1983
338,7172,3377,1983
220,7173,5362,1983
1,7174,5096,1983
215,7175,4127,1983
212,7175,5632,1983
215,7175,5793,1983
55,7176,1909,1983
55,7176,5665,1983
346,2133,7416,1956
37,2134,6819,1956
440,2135,6622,1956
686,2136,6729,1955
22,2137,6186,1955
2,2137,7230,1955
8,2138,6590,1955
195,2139,6905,1955
3,2103,6627,1957
5,2104,6723,1957
26,2105,6680,1957
21,2122,7431,1956
5,2122,7495,1956
686,2123,7116,1956
16,2123,7494,1956
881,2124,7444,1956
1,2125,6389,1956
174,2126,7340,1956
1,2146,7461,1955
21,2147,6178,1955
29,2147,6844,1955
6,1800,2512,1968
42,1801,7038,1968
5,1802,6402,1968
5,1802,7373,1968
826,1803,6601,1968
40,1804,6244,1968
4,1804,7937,1968
340,1805,6849,1968
8,1806,4855,1968
5,1807,6535,1968
37,1808,6714,1968
5,1808,6724,1968
222,1809,7081,1968
174,2169,6474,1951
527,2170,7371,1951
440,2171,6203,1951
133,2130,6215,1956
9,2130,6225,1956
34,2131,6229,1956
9,2132,6225,1956
25,2179,6319,1950
494,2180,6804,1950
14,2180,6804,1950
86,2181,6858,1950
2,2182,7443,1950
5,2165,3248,1951
513,2165,6725,1951
6,2165,7222,1951
6,2166,6818,1951
21,2167,6757,1951
6,2167,6757,1951
1,2168,4931,1951
5,2149,3248,1954
6,2149,6818,1954
174,2150,6611,1954
101,2151,7345,1954
6,2151,7345,1954
581,2152,7127,1954
581,2152,7515,1954
513,2099,7271,1958
5,2100,6389,1958
6,2101,6966,1958
686,2102,6233,1958
174,2148,6348,1954
5,2162,3248,1951
6,2162,3248,1951
494,2163,6804,1951
14,2163,6804,1951
843,2164,6243,1951
277,1776,6603,1968
21,1777,7111,1968
3,1778,6177,1968
9,1779,8050,1968
114,1780,6940,1968
637,1781,6254,1968
462,1782,7096,1968
462,1782,7157,1968
8,1783,6262,1968
3,1784,1928,1968
36,1784,6207,1968
811,1785,7190,1968
845,1785,7329,1968
496,1786,6739,1968
130,1786,6992,1968
8,1787,6247,1968
5,2090,6459,1958
5,2090,7495,1958
5,2091,3248,1958
101,2091,7206,1958
905,2092,6954,1958
24,2153,6350,1954
346,2154,6705,1954
686,2155,6625,1954
21,2156,6793,1954
21,2156,6840,1954
21,2156,7122,1954
3,2157,6184,1954
37,2157,6184,1954
14,2158,6863,1954
2,2027,6557,1960
2,2027,6937,1960
2,2027,6982,1960
27,2028,5687,1960
101,2028,6154,1960
3,2029,6206,1960
430,2029,6206,1960
19,2031,7127,1960
8,2032,6804,1960
5,2033,8068,1960
454,2034,6796,1960
11,2035,1035,1960
37,2036,6313,1960
37,2036,6393,1960
686,2037,6395,1960
2,2094,6225,1958
4,2095,7937,1958
104,2096,7496,1958
5,2096,7496,1958
767,2097,3248,1958
767,2097,3629,1958
767,2098,7016,1958
37,2098,7016,1958
767,2098,7018,1958
37,2098,7018,1958
12,2093,6272,1958
3,2024,6580,1961
236,2025,6905,1961
175,2026,6367,1961
175,2026,6397,1961
101,2045,7130,1960
5,2046,6723,1960
349,2047,6346,1960
174,2047,6346,1960
8,2048,6804,1960
6,2049,6451,1960
401,2050,6591,1960
454,2051,6157,1960
432,2052,6413,1960
344,2053,7292,1960
1,2054,4403,1960
1,2055,4931,1960
813,2056,6539,1960
174,2056,7000,1960
346,2057,6705,1960
13,2057,7156,1960
13,2058,7156,1960
346,2059,6705,1960
351,2060,8278,1960
5,2060,8278,1960
351,2061,7278,1960
37,2062,7454,1960
2,2117,7293,1957
6,2118,6451,1957
6,2118,6966,1957
13,2119,6819,1957
513,2120,6866,1957
513,2120,7271,1957
21,2121,6187,1957
848,2121,6862,1957
881,2082,6298,1959
881,2082,6452,1959
351,2083,8278,1959
1,2084,4931,1959
15,2085,6350,1959
849,2086,6819,1959
851,2086,6819,1959
5,2087,3248,1959
19,2087,6826,1959
101,2087,7206,1959
8,2088,6315,1959
6,2089,4959,1959
13,2175,6368,1950
13,2175,6602,1950
13,2175,7156,1950
3,2176,6517,1950
22,2177,7130,1950
349,2178,6885,1950
700,2144,6540,1955
513,2145,6594,1955
2,2172,6196,1951
17,2173,6292,1951
14,2173,6292,1951
10,2174,6917,1951
813,2106,6539,1957
174,2106,7000,1957
174,2107,6760,1957
11,1810,1035,1967
37,1810,7055,1967
97,1811,2489,1967
799,1811,6190,1967
26,1811,6508,1967
3,1812,3478,1967
3,1812,7079,1967
344,1813,6382,1967
411,1814,6287,1967
51,1816,6185,1967
29,1816,6769,1967
21,1817,6757,1967
21,1817,7111,1967
10,1818,1460,1967
14,1657,7088,1971
14,1657,8192,1971
15,1658,6402,1971
2,1659,3825,1971
443,1659,3825,1971
2,1660,3806,1971
130,1661,6219,1971
8,1662,7936,1971
27,1663,6372,1971
33,1664,6471,1971
156,1664,6579,1971
101,1664,7328,1971
34,1664,7334,1971
169,1665,6495,1971
169,1665,6540,1971
27,1940,6372,1963
861,1942,6905,1963
27,1943,6218,1963
578,1756,6423,1969
600,1756,6423,1969
578,1756,7489,1969
600,1756,7489,1969
413,1757,6355,1969
30,1757,6355,1969
5,1758,7516,1969
513,1758,7516,1969
511,1759,6644,1969
1,1760,6231,1969
50,1761,5581,1969
753,1761,7031,1969
269,1762,7273,1969
37,1762,7460,1969
10,1763,6753,1969
835,1764,6697,1969
8,1764,6804,1969
796,1765,6369,1969
36,1766,6829,1969
233,1766,6829,1969
169,1767,6740,1969
432,1767,7331,1969
169,1708,6574,1970
174,1708,6574,1970
5,1709,7271,1970
462,1710,7096,1970
462,1710,7157,1970
6,1711,3800,1970
1,1712,1445,1970
1,1713,1808,1970
411,1714,7147,1970
217,1715,7421,1970
3,1716,8278,1970
92,1717,6371,1970
462,1718,6443,1970
1,2016,6484,1961
21,2016,6757,1961
1,2017,1808,1961
190,2018,7290,1961
5,2019,7132,1961
432,2020,6413,1961
175,2020,7406,1961
37,2021,7018,1961
351,2022,7157,1961
430,2023,7106,1961
430,1963,6957,1962
24,1964,6675,1962
760,1964,6743,1962
717,1965,7115,1962
843,1965,7115,1962
6,1966,1468,1962
158,1967,7164,1962
12,1968,6371,1962
867,1969,6726,1962
759,1970,7242,1962
66,1971,7063,1962
432,1972,6413,1962
898,1972,7083,1962
351,2064,7157,1959
686,2065,6152,1959
686,2065,7415,1959
432,2066,6413,1959
686,2067,6625,1959
432,2068,6861,1959
10,2069,6312,1959
6,1819,6451,1967
3,1820,6627,1967
6,1821,6543,1967
215,1822,6560,1967
11,1823,6818,1967
236,1824,6520,1967
835,1825,2026,1967
40,1825,6179,1967
837,1826,7170,1967
837,1826,7451,1967
13,1595,6343,1972
40,1596,6947,1972
130,1596,7175,1972
3,1597,822,1972
11,1598,6170,1972
3,1599,2354,1972
8,1600,2668,1972
27,1601,6199,1972
12,1602,1466,1972
12,1602,7150,1972
589,1603,6340,1972
3,1604,5361,1972
349,2075,6346,1959
349,2076,6468,1959
1,2077,7230,1959
501,2078,6891,1959
17,2079,6511,1959
513,2080,7463,1959
15,2081,6381,1959
175,2070,7199,1959
513,2072,7436,1959
2,2073,1808,1959
5,2074,8068,1959
41,1768,7470,1969
12,1769,6735,1969
34,1770,7210,1969
41,1770,7210,1969
15,1771,5289,1969
21,1772,7323,1969
97,1773,2489,1969
62,1773,6285,1969
26,1773,6508,1969
269,1774,6221,1969
9,1775,8050,1969
462,1681,7979,1970
2,1681,7979,1970
169,1682,6494,1970
169,1683,6494,1970
5,1684,6564,1970
786,1685,6519,1970
2,1686,6391,1970
804,1686,7414,1970
42,1687,4660,1970
42,1687,6521,1970
795,1687,7068,1970
56,1687,7295,1970
213,1688,6647,1970
796,1689,6369,1970
16,1690,6454,1970
34,1690,6454,1970
16,1690,6640,1970
34,1690,6640,1970
16,1690,6667,1970
34,1690,6667,1970
4,1691,4734,1970
411,1692,6287,1970
454,1693,5582,1970
272,1694,6408,1970
411,1695,1226,1970
411,1695,1694,1970
21,1622,1474,1971
21,1622,6592,1971
513,1623,6971,1971
411,1624,8322,1971
269,1625,2577,1971
269,1625,7200,1971
21,1626,7373,1971
222,1627,6194,1971
222,1627,6512,1971
236,1628,6520,1971
55,1629,6471,1971
156,1629,6579,1971
55,1629,7233,1971
411,1630,6678,1971
72,1631,6623,1971
92,1632,6553,1971
160,1632,6673,1971
215,1633,6560,1971
21,1788,6224,1968
21,1788,6961,1968
14,1789,7358,1968
11,1790,6170,1968
10,1791,5562,1968
464,1792,6208,1968
432,1792,6413,1968
217,1793,7421,1968
617,1794,6732,1968
5,1795,4978,1968
236,1796,6520,1968
236,1796,7245,1968
1,1797,1226,1968
411,1797,1226,1968
13,1798,6654,1968
789,1799,6943,1968
6,2012,6263,1961
21,2013,6596,1961
411,2014,4248,1961
576,2014,4248,1961
501,2015,6891,1961
647,1613,6552,1971
17,1613,6798,1971
13,1614,4794,1971
11,1615,6432,1971
11,1615,6686,1971
19,1615,6919,1971
15,1616,6402,1971
454,1617,4630,1971
1,1617,4630,1971
785,1618,6472,1971
368,1619,7310,1971
269,1620,7133,1971
13,1620,7156,1971
130,1621,7089,1971
236,1666,7456,1970
31,1667,2614,1970
6,1667,2614,1970
121,1668,6388,1970
46,1668,6810,1970
3,1669,6680,1970
21,1669,6744,1970
29,1670,6410,1970
237,1670,6588,1970
215,1670,6588,1970
495,1671,6407,1970
18,1671,6407,1970
18,1671,7360,1970
173,1605,6607,1972
13,1605,6607,1972
13,1606,6224,1972
13,1606,6961,1972
754,1607,6223,1972
754,1607,7484,1972
200,1608,6318,1972
236,1609,6901,1972
527,1610,6791,1972
503,1610,6791,1972
759,1611,7039,1972
633,1611,7048,1972
344,1612,7046,1972
11,1157,1301,1978
418,1157,6156,1978
833,1158,7287,1978
59,1159,6322,1978
5,1160,4978,1978
48,1161,6369,1978
503,1162,5026,1978
272,1162,6276,1978
5,1163,3427,1978
5,1163,6232,1978
5,1163,6465,1978
20,1164,4882,1978
215,1165,7955,1978
16,1166,6199,1978
3,1167,2457,1978
10,1168,1475,1978
340,1169,7297,1978
380,1169,7483,1978
4,1838,4795,1966
4,1838,6358,1966
4,1838,6479,1966
29,1839,7464,1966
158,1840,7164,1966
6,1841,3629,1966
733,1841,6972,1966
11,1842,6613,1966
27,1843,7211,1966
235,1844,6245,1966
15,1845,6575,1966
3,1846,2122,1966
3,1847,6580,1966
511,1847,6580,1966
430,1848,7106,1966
2,1891,6723,1965
14,1892,6292,1965
351,1893,6731,1965
187,1893,6731,1965
817,1894,7388,1965
251,1895,6326,1965
806,1896,6201,1965
806,1896,7340,1965
12,1897,6680,1965
100,1897,6680,1965
12,1897,7148,1965
100,1897,7148,1965
1,1898,1808,1965
3,1899,3478,1965
883,2159,7432,1954
513,2160,6162,1954
717,2161,7115,1954
843,2161,7115,1954
411,1862,4903,1966
37,1863,6749,1966
459,1863,6749,1966
169,1864,6825,1966
11,1865,1035,1966
185,1866,6922,1966
5,1866,6922,1966
233,1867,7290,1966
169,1868,6636,1966
897,1869,7467,1966
29,1870,6742,1966
4,1871,7041,1966
4,1871,7281,1966
187,1872,7354,1966
411,1873,4248,1966
617,1973,6466,1962
336,1974,7001,1962
4,1975,4903,1962
411,1975,4903,1962
174,1976,6574,1962
430,1976,6957,1962
19,1977,7525,1962
238,1978,6636,1962
3,1979,4191,1962
3,1979,6402,1962
3,1979,6592,1962
3,1979,6627,1962
5,1980,7138,1962
411,1981,7252,1962
351,1982,6603,1962
351,1982,7400,1962
351,1982,8278,1962
233,1849,4132,1966
233,1849,6234,1966
5,1850,6724,1966
3,1851,3928,1966
13,1851,6840,1966
269,1851,7133,1966
25,1852,6386,1966
370,1852,6731,1966
27,1853,7211,1966
776,1854,6943,1966
341,1855,3138,1966
341,1855,6968,1966
103,1856,7499,1966
460,1857,6506,1966
900,1858,6163,1966
864,1858,6163,1966
900,1858,6204,1966
864,1858,6204,1966
788,1859,6462,1966
788,1859,7362,1966
11,1860,7979,1966
462,1860,7979,1966
767,1861,7426,1966
9,1944,6641,1963
101,1944,7308,1963
233,1945,6383,1963
234,1945,7518,1963
26,1946,6081,1963
101,1947,6656,1963
27,1948,7326,1963
101,1949,6819,1963
351,1950,6900,1963
50,1951,1928,1963
158,1951,6209,1963
3,1952,6537,1963
101,1827,7442,1966
1,1828,4630,1966
336,1829,6799,1966
3,1830,6680,1966
269,1830,7133,1966
27,1830,7518,1966
8,1831,6582,1966
821,1831,7435,1966
6,1832,6212,1966
513,1832,6712,1966
86,1833,6516,1966
86,1833,7009,1966
6,1834,1164,1966
835,1835,6589,1966
835,1835,7402,1966
861,1836,6905,1966
37,1837,6581,1966
169,2038,6563,1960
169,2038,7027,1960
6,2040,6646,1960
101,2040,7502,1960
351,2041,7157,1960
19,2042,2026,1960
237,2044,7069,1960
14,1909,7204,1964
29,1910,6410,1964
29,1910,6930,1964
774,1911,6729,1964
835,1912,2026,1964
50,1913,1928,1964
19,1913,7070,1964
6,1914,6903,1964
15,1915,5122,1964
430,1916,6957,1964
513,1917,6913,1964
495,1983,7288,1962
513,1984,6535,1962
686,1985,7198,1962
6,1986,6263,1962
4,1987,6271,1962
65,1988,7218,1962
513,1989,6181,1962
835,1990,7402,1962
633,2109,6236,1957
633,2109,6738,1957
1,2110,6875,1957
885,2111,6951,1957
13,2112,7156,1957
34,2113,5854,1957
896,2114,6699,1957
29,2115,6485,1957
351,2116,8278,1957
6,1874,6164,1965
97,1875,7053,1965
1,1876,4403,1965
2,1877,6723,1965
15,1878,1494,1965
411,1879,6287,1965
11,1879,6954,1965
432,1880,6413,1965
460,1881,6506,1965
351,1882,7313,1965
351,1882,8278,1965
371,1883,7377,1965
24,2140,6350,1955
234,2141,6941,1955
513,2142,6594,1955
617,1099,5939,1979
5,1100,1237,1979
215,1101,6521,1979
215,1101,7955,1979
101,1102,7206,1979
101,1102,7442,1979
28,1103,6496,1979
1,1104,3800,1979
2,1105,6170,1979
5,1106,4441,1979
216,1107,4501,1979
130,1108,7020,1979
269,1109,6828,1979
269,1109,7133,1979
13,1110,7164,1979
431,1111,6999,1979
19,1112,5822,1979
828,1112,7255,1979
1,1719,1808,1969
411,1720,1281,1969
336,1721,6482,1969
11,1722,7179,1969
37,1722,7179,1969
8,1723,4855,1969
8,1723,7086,1969
3,1724,4842,1969
193,1725,7099,1969
6,1726,6414,1969
21,1727,6224,1969
21,1727,6961,1969
105,1728,7049,1969
3,1729,1928,1969
3,1729,6362,1969
3,1729,6771,1969
11,1730,6891,1969
501,1730,6891,1969
1,1953,1808,1963
12,1955,6680,1963
15,1956,7391,1963
2,1957,6525,1963
15,1958,6350,1963
448,1959,6953,1963
3,1960,6273,1963
5,1961,7344,1963
236,1962,6217,1963
362,704,6167,1984
213,705,4013,1984
454,706,585,1984
272,707,1849,1984
228,708,6918,1984
412,709,449,1984
412,709,1504,1984
8,709,3629,1984
138,710,2805,1984
1,711,1089,1984
1,711,7177,1984
174,712,6258,1984
174,712,6492,1984
173,713,6251,1984
647,714,6365,1984
647,714,7374,1984
503,644,6436,1985
4,645,5929,1985
1,646,2572,1985
5,647,4978,1985
13,648,7194,1985
411,649,401,1985
411,649,446,1985
411,650,401,1985
647,651,6170,1985
217,652,6290,1985
181,653,2353,1985
169,532,357,1987
3,533,6556,1987
40,534,3247,1987
12,535,2463,1987
4,535,5929,1987
4,536,5929,1987
647,536,5958,1987
1,536,7177,1987
169,537,4520,1987
10,538,1475,1987
223,539,3797,1987
213,539,6747,1987
23,540,4789,1987
32,540,6993,1987
336,541,6171,1987
28,542,2176,1987
13,432,3430,1989
13,432,7167,1989
272,433,2573,1989
817,433,7284,1989
46,434,187,1989
46,434,3690,1989
412,435,1281,1989
2,436,268,1989
412,436,5240,1989
454,437,585,1989
454,437,1324,1989
3,438,2476,1989
223,439,6806,1989
4,496,67,1988
2,496,3425,1988
11,497,1235,1988
45,498,2848,1988
21,499,1742,1988
3,499,5832,1988
532,499,6398,1988
11,500,4925,1988
2,501,1358,1988
13,502,1508,1988
754,502,6824,1988
8,503,2053,1988
8,503,3896,1988
736,504,6435,1988
274,505,6545,1988
3,1033,169,1980
206,1034,6696,1980
2,1035,2165,1980
2,1035,6524,1980
15,1036,6220,1980
29,1036,7249,1980
20,1037,2793,1980
20,1037,6537,1980
20,1037,7492,1980
887,1038,7446,1980
269,1039,6828,1980
855,1039,7488,1980
34,1040,6734,1980
101,1040,7130,1980
23,1041,5982,1980
233,1042,7207,1980
29,1043,187,1980
11,1044,6613,1980
178,1045,6205,1980
43,1046,3564,1980
43,1046,6402,1980
43,1046,7262,1980
36,1047,2806,1980
6,962,6543,1981
21,963,4077,1981
21,963,4933,1981
41,964,7363,1981
31,965,6809,1981
169,966,4373,1981
4,966,6414,1981
4,967,2128,1981
4,967,3236,1981
338,968,3377,1981
272,969,6408,1981
646,970,715,1981
10,971,1475,1981
411,563,4903,1987
193,564,4795,1987
504,564,6655,1987
504,564,6719,1987
193,564,7221,1987
215,565,7086,1987
215,565,7955,1987
2,566,2689,1987
249,566,6276,1987
411,567,6903,1987
1,568,7325,1987
2,569,2909,1987
2,569,4814,1987
11,715,6924,1984
11,716,6924,1984
101,717,3564,1984
187,718,277,1984
19,719,4206,1984
3,719,7439,1984
1,720,5684,1984
2,721,6627,1984
494,721,7128,1984
1,721,7177,1984
122,722,6317,1984
19,722,7369,1984
812,723,6805,1984
617,724,1478,1984
38,725,5988,1984
5,726,489,1984
4,727,6912,1984
269,1286,6408,1977
269,1286,7133,1977
269,1286,7284,1977
101,1287,7130,1977
9,1288,2053,1977
101,1289,6387,1977
21,1290,7161,1977
13,1291,7384,1977
215,1292,6588,1977
215,1292,7955,1977
617,1293,7011,1977
411,1294,8322,1977
2,1295,2689,1977
272,1295,6276,1977
2,1296,7244,1977
173,1297,4484,1977
8,1298,7223,1977
269,1299,5958,1977
646,1299,5958,1977
5,1300,7168,1977
169,1300,7168,1977
3,675,6680,1985
599,676,6475,1985
585,676,7342,1985
14,677,1877,1985
13,678,1437,1985
13,678,1508,1985
46,679,6715,1985
413,679,6715,1985
28,680,2386,1985
8,680,6595,1985
6,681,5404,1985
1,681,6651,1985
1,681,7485,1985
6,682,5404,1985
1,682,6651,1985
1,682,7485,1985
1,683,4479,1985
1,683,6364,1985
174,684,5737,1985
10,684,6703,1985
487,685,7074,1985
12,523,2359,1987
2,524,2452,1987
272,525,1849,1987
41,526,5986,1987
49,527,6306,1987
49,527,6841,1987
6,527,7202,1987
20,528,3737,1987
20,528,7365,1987
411,529,777,1987
13,529,6224,1987
215,530,6275,1987
36,531,7129,1987
876,531,7196,1987
10,1991,6526,1962
11,1992,6954,1962
234,1993,7095,1962
5,1995,6459,1962
5,1995,6544,1962
5,1995,7495,1962
686,1996,6405,1962
686,1996,7509,1962
686,1997,6760,1962
6,605,6543,1986
11,606,1440,1986
2,606,1614,1986
51,607,79,1986
779,607,5679,1986
271,608,2590,1986
9,608,2770,1986
2,609,891,1986
13,610,6911,1986
15,610,7259,1986
2,611,2909,1986
2,611,5987,1986
269,612,2574,1986
180,612,7322,1986
15,1386,4789,1976
215,1387,6521,1976
32,1388,6168,1976
28,1388,6986,1976
48,1389,6369,1976
215,1390,3371,1976
859,1391,6925,1976
2,1392,1144,1976
351,1393,6406,1976
215,1394,1655,1976
215,1394,6492,1976
747,1395,7486,1976
11,466,6924,1988
6,467,4484,1988
19,468,1182,1988
19,468,4206,1988
19,469,2967,1988
6,469,4484,1988
23,470,824,1988
101,470,5311,1988
67,471,5854,1988
67,471,6375,1988
49,471,6467,1988
1,472,2572,1988
249,472,6276,1988
193,473,6274,1988
169,474,2867,1988
627,474,7112,1988
122,475,6321,1988
647,475,6369,1988
4,1372,6995,1976
40,1372,7347,1976
20,1373,7231,1976
25,1374,564,1976
30,1375,7472,1976
79,1376,6428,1976
411,1377,211,1976
411,1377,7092,1976
462,1378,6443,1976
801,1379,6662,1976
29,1380,297,1976
13,1380,6792,1976
269,1381,6436,1976
862,1381,6632,1976
233,1382,6784,1976
578,1382,7207,1976
1,1383,4882,1976
37,1383,6439,1976
21,1384,1474,1976
73,1384,5660,1976
494,1384,5660,1976
114,1385,6945,1976
647,905,5958,1981
1,905,7177,1981
411,906,6287,1981
411,906,6955,1981
169,907,5425,1981
12,908,2817,1981
186,909,7120,1981
4,910,4925,1981
247,911,1811,1981
527,911,1811,1981
13,912,4077,1981
412,912,6621,1981
26,913,6770,1981
171,914,2869,1981
193,914,6507,1981
808,915,7306,1981
412,916,1525,1981
513,1146,3439,1978
494,1146,4916,1978
169,1147,6908,1978
269,1148,3521,1978
9,1149,3375,1978
411,1150,3914,1978
13,1151,7194,1978
14,1151,7321,1978
501,1152,6632,1978
51,1153,5137,1978
6,1154,4734,1978
236,1155,6426,1978
5,1156,6724,1978
101,750,1474,1984
21,750,4933,1984
46,751,187,1984
262,752,5026,1984
247,752,5026,1984
178,752,6286,1984
617,753,1478,1984
101,753,4897,1984
279,754,6925,1984
264,754,6925,1984
20,755,2096,1984
20,755,6197,1984
10,756,1475,1984
21,756,5489,1984
235,757,6277,1984
140,757,6869,1984
824,757,7137,1984
3,739,2457,1984
9,739,7458,1984
4,740,6433,1984
8,740,7223,1984
1,741,1089,1984
23,741,2607,1984
794,742,6416,1984
5,742,6790,1984
101,743,3564,1984
101,743,4897,1984
57,744,6888,1984
8,744,7349,1984
443,745,6605,1984
726,745,6865,1984
187,746,7144,1984
13,747,5022,1984
11,748,7274,1984
11,748,7424,1984
13,749,3369,1984
617,939,4790,1981
42,939,7401,1981
5,940,7382,1981
20,941,2745,1981
6,942,5404,1981
340,943,6643,1981
754,943,6643,1981
213,944,3371,1981
31,945,6850,1981
13,946,6736,1981
26,947,822,1981
26,947,6151,1981
174,948,6258,1981
176,948,6492,1981
222,949,5108,1981
222,949,6440,1981
15,1325,6350,1976
9,1326,2053,1976
236,1327,5429,1976
25,1327,6854,1976
1,1328,1808,1976
494,1328,1808,1976
277,1329,6906,1976
454,1330,6237,1976
43,1331,6402,1976
578,1331,6689,1976
11,1332,268,1976
13,1332,2219,1976
29,1332,4794,1976
171,1333,2869,1976
686,1334,7348,1976
17,1335,6798,1976
48,1336,6369,1976
269,1337,7133,1976
186,1338,7120,1976
29,2127,6485,1956
5,2128,6392,1956
5,2128,7132,1956
1,2129,3248,1956
5,2129,6898,1956
223,667,6282,1985
193,667,6347,1985
4,667,6507,1985
5,668,4978,1985
5,668,7234,1985
115,668,7478,1985
13,669,3251,1985
475,670,6834,1985
249,670,6939,1985
411,671,4903,1985
175,672,907,1985
5,673,228,1985
367,674,7453,1985
503,1272,6436,1977
1,1273,2095,1977
11,1274,268,1977
340,1274,7425,1977
3,1275,6281,1977
11,1275,7074,1977
646,1276,4869,1977
513,1277,796,1977
513,1277,1569,1977
513,1277,3018,1977
29,1278,187,1977
46,1279,6688,1977
26,1280,6361,1977
21,1281,6621,1977
13,1281,7395,1977
233,1282,7207,1977
228,1283,6260,1977
224,1284,6691,1977
48,1284,6928,1977
178,1284,7517,1977
25,1285,6456,1977
25,1285,6852,1977
4,487,1175,1988
13,487,7571,1988
169,488,4520,1988
2,489,1614,1988
1,489,2572,1988
2,490,1614,1988
1,490,2572,1988
5,491,1715,1988
4,491,2219,1988
215,492,6521,1988
215,492,6693,1988
412,493,1525,1988
5,494,5377,1988
13,494,6933,1988
42,495,7189,1988
249,686,6276,1985
193,687,6241,1985
223,687,6282,1985
5,688,5982,1985
28,689,2386,1985
5,689,3968,1985
36,690,2806,1985
247,691,4322,1985
264,691,4322,1985
3,692,3409,1985
617,692,6420,1985
269,693,6600,1985
261,693,6996,1985
443,694,6605,1985
430,694,6975,1985
12,1884,6359,1965
816,1885,3933,1965
411,1885,3933,1965
432,1886,6228,1965
114,1887,7146,1965
34,1888,6819,1965
2,1889,6576,1965
34,1890,2219,1965
101,1890,2219,1965
2,1466,3806,1974
2,1466,4021,1974
13,1467,2219,1974
441,1468,6193,1974
76,1469,7013,1974
1,1470,1808,1974
494,1470,1808,1974
20,1471,4660,1974
747,1471,6455,1974
786,1471,6521,1974
617,1471,7295,1974
18,1472,7093,1974
173,1473,6601,1974
238,1473,6601,1974
169,1474,1184,1974
380,1475,6486,1974
14,1475,7518,1974
236,1998,7208,1961
12,1999,6680,1961
6,1999,7463,1961
12,2000,6735,1961
351,2000,6851,1961
351,2000,7157,1961
1,2001,1808,1961
454,2002,6789,1961
351,2003,6406,1961
351,2003,6463,1961
5,2004,8068,1961
5,2005,7271,1961
30,2006,6718,1961
187,2007,6415,1961
869,2008,6647,1961
21,2009,1501,1961
6,2009,1501,1961
513,2010,6594,1961
513,2010,7261,1961
5,2011,3248,1961
513,2011,6898,1961
8,506,983,1988
16,506,3224,1988
4,507,3243,1988
247,508,4322,1988
21,509,4854,1988
3,509,5832,1988
45,510,6492,1988
874,510,6672,1988
49,511,7430,1988
13,850,4441,1982
13,850,6493,1982
46,851,187,1982
29,851,2346,1982
217,852,1998,1982
247,853,2572,1982
42,854,1090,1982
42,854,4478,1982
14,854,5636,1982
76,855,2974,1982
9,856,3896,1982
8,857,5935,1982
21,858,3250,1982
21,858,3381,1982
174,859,3579,1982
6,860,4484,1982
8,1900,4959,1965
5,1901,7344,1965
411,1901,7344,1965
351,1902,8278,1965
686,1903,6385,1965
175,1904,7174,1965
811,1905,6405,1965
545,1905,7509,1965
11,1906,4479,1965
236,1907,6520,1965
619,1908,6896,1965
411,1908,6896,1965
412,972,1281,1980
5,973,2225,1980
5,973,4978,1980
5,973,7271,1980
11,974,6990,1980
430,975,6239,1980
751,976,6176,1980
12,977,786,1980
48,978,6768,1980
28,979,4908,1980
743,979,6624,1980
235,981,3223,1980
235,981,7457,1980
279,982,6974,1980
740,983,7318,1980
32,984,6748,1980
174,1073,4281,1979
21,1074,4789,1979
23,1074,4789,1979
269,1075,5503,1979
19,1075,5503,1979
173,1076,6987,1979
783,1077,538,1979
269,1078,2391,1979
269,1078,6828,1979
269,1078,7200,1979
30,1079,335,1979
819,1079,6293,1979
771,1079,6964,1979
14,1080,6253,1979
13,1081,5900,1979
9,1082,5078,1979
169,1083,5425,1979
9,1084,2774,1979
180,1085,6360,1979
236,1085,6890,1979
233,1086,6472,1979
15,1476,2512,1974
65,1477,6469,1974
10,1478,6299,1974
20,1479,7064,1974
513,1480,1569,1974
269,1481,6351,1974
6,1481,7007,1974
13,1482,6224,1974
13,1482,6961,1974
30,1483,6191,1974
9,1484,7024,1974
8,1484,7035,1974
617,1484,7247,1974
647,1485,6254,1974
647,1485,6291,1974
174,1486,6507,1974
158,1487,7012,1974
754,1488,6429,1974
754,1488,6931,1974
10,819,1475,1983
646,819,7317,1983
170,820,6633,1983
186,821,7120,1983
3,822,6472,1983
3,823,3381,1983
101,823,5673,1983
443,824,6332,1983
262,825,5026,1983
247,825,5026,1983
272,825,6857,1983
355,826,7510,1983
249,827,4046,1983
249,827,6276,1983
21,828,5692,1983
24,829,1907,1983
792,829,7396,1983
101,1048,896,1980
178,1049,6645,1980
862,1050,6320,1980
272,1050,6276,1980
862,1050,7238,1980
2,1051,5596,1980
454,1052,6189,1980
236,1053,300,1980
236,1053,5429,1980
11,1053,6510,1980
171,1054,2869,1980
13,1055,6182,1980
13,1055,7002,1980
394,1056,6530,1980
17,1056,6966,1980
