ArticleID,AuthorID
4455,3876
4475,3876
5657,3876
5736,3876
6016,3876
6378,3876
6397,3876
9347,3876
9545,3876
9946,3876
5419,3877
3988,3878
7193,3879
3377,3881
4002,3881
5286,3881
5733,3881
8192,3881
8227,3881
9367,3881
9933,3881
10506,3881
3224,3883
4574,3883
4632,3883
4784,3883
4917,3883
9893,3883
10157,3883
8379,3884
3479,3885
5021,3886
5070,3886
5537,3886
6433,3886
8271,3886
9972,3886
10103,3886
5488,3887
5751,3888
9751,3888
10273,3888
10555,3888
3382,3889
2875,3890
2957,3892
5921,3892
5928,3892
5931,3892
7150,3892
7828,3892
6534,3893
5050,3894
4800,3895
503,3896
856,3896
2477,3896
2602,3896
4267,3896
4855,3896
6705,3896
7074,3896
7190,3896
7748,3896
11032,3896
5294,3897
5886,3897
9805,3897
2800,3898
596,3899
8045,3899
2374,3900
7550,3900
7860,3900
389,3901
551,3901
561,3901
2859,3901
7696,3901
5635,3902
5258,3903
5929,3903
10192,3903
4668,3904
3611,3905
9661,3905
5525,3908
5649,3908
6190,3908
9270,3908
3784,3909
5955,3910
10038,3910
10176,3910
3436,3911
5320,3912
9704,3912
5847,3913
1150,3914
6937,3914
3549,3915
5139,3916
5364,3917
8447,3918
9426,3918
2972,3919
6261,3920
9523,3920
5946,3921
6958,3922
3870,3924
4388,3924
10412,3924
10696,3924
4065,3925
5545,3926
4992,3927
5323,3927
9333,3927
1851,3928
6664,3928
8721,3928
186,3929
834,3929
7198,3929
8005,3930
5084,3931
10040,3931
8534,3932
1885,3933
2228,3933
6735,3933
6848,3933
7034,3933
7777,3933
8729,3933
5579,3934
7359,3935
5338,3936
10543,3936
2794,3937
3283,3937
5442,3939
440,3940
6968,3940
7457,3940
8015,3940
8853,3940
2518,3941
5670,3941
7934,3942
2453,3943
5211,3944
5743,3945
5994,3945
4830,3946
9550,3946
5752,3947
5993,3949
6411,3949
10134,3949
425,3950
2196,3950
7239,3950
7390,3950
6356,3952
10115,3952
602,3953
2425,3953
2796,3953
3350,3953
3851,3953
3887,3953
5542,3953
7311,3953
9442,3953
9541,3953
10909,3953
5655,3954
6724,3954
2452,3955
4471,3955
7125,3956
3643,3957
5029,3957
5558,3957
5853,3957
7783,3958
5508,3959
7282,3960
7487,3961
5526,3962
7535,3963
7536,3963
6620,3965
7776,3965
3051,3966
3097,3966
3158,3966
3338,3966
3631,3966
4322,3966
4536,3966
4586,3966
5153,3966
5519,3966
5600,3966
5759,3966
6001,3966
6234,3966
9333,3966
9338,3966
9342,3966
2647,3967
3194,3967
6506,3967
7904,3967
8841,3967
175,3968
689,3968
2201,3968
2467,3968
7083,3968
7329,3968
7508,3968
10990,3968
11449,3968
7919,3969
8000,3970
7786,3971
5702,3972
7194,3973
3642,3975
9256,3975
6478,3976
7239,3976
8726,3976
8777,3976
8090,3977
2813,3978
8018,3978
9714,3978
7556,3979
5159,3980
7596,3981
7731,3982
11182,3982
2654,3983
5518,3984
5711,3984
3940,3985
4047,3985
8211,3985
8293,3985
7414,3986
11346,3986
4544,3987
4996,3987
5128,3987
5900,3989
2575,3990
4853,3990
11035,3990
6863,3991
8803,3991
4160,3992
5319,3993
4686,3994
5997,3995
6207,3995
6391,3995
10318,3995
3517,3996
3915,3996
4195,3996
4387,3996
4448,3996
4524,3996
4621,3996
4730,3996
4937,3996
5227,3996
5248,3996
5608,3996
6065,3996
6176,3996
6222,3996
7569,3996
7574,3996
8168,3996
9499,3996
9598,3996
9606,3996
9659,3996
5980,3997
10192,3997
7991,3998
6953,3999
305,4000
702,4000
2203,4000
2241,4000
6990,4000
7454,4000
8161,4000
11393,4000
11475,4000
2925,4001
6656,4002
2545,4003
6185,4004
10754,4004
206,4005
1515,4005
5213,4005
8065,4005
11530,4005
6447,4007
6741,4007
8770,4007
3425,4008
6229,4008
6289,4008
8475,4008
7104,4009
201,4010
2418,4010
2578,4010
2818,4010
2894,4010
3270,4010
3935,4010
4854,4010
6204,4010
6832,4010
8405,4010
6960,4011
7630,4011
6844,4012
315,4013
705,4013
3029,4013
7085,4013
8050,4013
8466,4013
8467,4013
10462,4013
10659,4013
10666,4013
10910,4013
11031,4013
3591,4014
3170,4015
10558,4015
2711,4016
6121,4016
8639,4016
10950,4016
6518,4017
6456,4018
1071,4019
2536,4019
5157,4019
5182,4019
6039,4019
769,4021
1466,4021
6622,4021
7746,4021
8756,4021
8840,4021
10877,4021
2186,4022
3114,4022
2478,4023
1414,4024
7938,4024
11465,4024
6229,4025
6230,4025
5269,4026
5760,4026
4997,4028
6760,4029
7883,4029
5566,4030
4888,4031
6814,4032
6969,4032
7211,4032
5094,4033
5435,4034
2651,4035
4489,4035
6791,4035
8024,4035
8038,4035
8075,4035
11104,4035
11450,4035
2426,4036
7307,4036
5661,4037
3777,4038
4005,4038
8247,4038
70,4039
393,4039
2703,4039
4951,4039
5383,4039
5912,4039
7839,4039
10547,4039
5308,4040
3418,4041
5444,4042
6013,4042
10164,4042
3855,4044
6080,4044
3689,4045
3768,4045
827,4046
6274,4046
194,4047
6107,4047
7786,4047
9712,4047
2917,4048
3559,4048
3705,4048
8217,4048
10601,4048
5203,4049
4390,4050
2431,4051
2529,4051
2601,4051
8276,4052
5883,4053
21,4054
241,4054
4039,4054
8476,4054
10822,4054
10862,4054
10863,4054
10888,4054
3187,4055
4109,4055
4632,4055
6237,4055
10277,4055
2976,4056
3774,4057
6213,4057
8245,4057
9851,4057
4999,4058
8271,4059
8493,4060
4887,4062
5676,4062
6341,4062
9519,4062
5236,4063
8381,4063
3489,4064
4622,4064
5441,4066
4502,4067
4851,4068
2799,4069
4405,4069
4804,4069
10154,4069
3199,4070
3232,4070
3431,4070
3554,4070
4109,4070
4141,4070
4514,4070
5635,4070
8205,4070
8510,4070
9905,4070
9949,4070
10297,4070
10533,4070
2762,4071
4507,4072
5531,4072
5958,4072
9525,4072
230,4074
404,4074
4401,4074
5459,4074
5654,4074
5774,4074
5978,4074
6201,4074
6890,4074
9594,4074
1459,4075
7289,4075
2457,4076
6525,4076
6923,4076
6945,4076
7823,4076
7985,4076
8745,4076
8944,4076
8967,4076
912,4077
963,4077
1064,4077
7064,4077
11363,4077
5129,4078
5385,4079
10182,4079
2846,4080
4222,4080
4834,4080
6183,4080
6329,4080
6338,4081
6338,4082
7755,4083
8066,4084
3580,4085
5970,4086
3872,4087
4343,4088
5240,4089
5517,4089
10231,4089
5360,4090
6373,4090
10172,4090
10187,4090
7555,4091
7604,4091
5228,4092
5274,4092
7898,4093
2604,4095
2817,4095
6187,4095
8157,4095
9688,4095
2512,4096
4008,4097
5743,4098
2450,4099
5509,4099
3803,4100
5075,4100
7025,4101
6463,4102
6902,4102
8769,4102
5854,4103
10293,4103
5830,4104
5876,4105
3162,4106
4863,4106
5933,4106
9253,4106
2749,4107
4412,4108
6094,4108
7149,4109
4043,4110
8525,4110
10142,4110
10383,4110
5305,4111
8522,4112
3033,4114
4518,4114
4140,4115
4372,4116
5149,4116
5674,4116
9740,4116
10225,4116
8211,4117
8550,4117
3533,4119
22,4120
197,4120
3708,4120
8195,4120
9953,4120
8445,4121
10157,4121
6406,4122
3319,4123
5999,4123
7192,4124
8624,4124
11136,4124
182,4125
616,4125
3455,4125
4062,4125
6845,4125
9697,4125
10032,4125
10827,4125
11108,4125
3852,4126
4081,4126
4359,4126
9787,4126
10087,4126
7175,4127
1117,4128
6462,4128
5095,4129
4590,4130
5641,4130
6408,4130
9793,4130
3094,4131
3653,4131
4320,4131
4525,4131
8446,4131
9363,4131
9534,4131
9604,4131
1028,4132
1849,4132
3071,4132
9062,4132
10858,4132
11642,4132
7358,4133
11207,4133
6664,4134
8819,4134
5804,4135
10362,4135
3823,4136
4636,4137
5617,4138
2200,4139
2222,4139
2624,4139
2747,4139
3250,4139
4246,4139
6890,4139
7269,4139
7449,4139
7475,4139
7506,4139
7629,4139
7657,4139
8609,4139
9303,4139
10839,4139
11171,4139
2843,4142
7923,4142
8170,4143
4128,4144
9566,4144
5363,4145
2194,4146
3273,4147
5376,4148
7792,4148
7902,4148
8640,4148
9544,4148
543,4149
6587,4149
7035,4149
7340,4149
7744,4149
8115,4149
10618,4149
10814,4149
11268,4149
6347,4150
7212,4151
3521,4152
4582,4152
5942,4152
10174,4152
7500,4153
3308,4155
4015,4155
7947,4155
10458,4155
10533,4155
10651,4155
5984,4156
5469,4157
3247,4158
5731,4158
3412,4159
9396,4159
10126,4159
5709,4160
7860,4161
3644,4162
6372,4163
3521,4164
3612,4164
4516,4164
4558,4164
5165,4164
5277,4164
5556,4164
5668,4164
5942,4164
9360,4164
5406,4165
6693,4166
3352,4167
4272,4168
4521,4169
5270,4169
10027,4169
6730,4170
6654,4171
8817,4171
3666,4172
5849,4172
8243,4172
3548,4173
2680,4175
4063,4175
4541,4176
5040,4176
5961,4176
6388,4176
3317,4177
3894,4177
5534,4177
9586,4177
9919,4177
10258,4177
8141,4178
5497,4179
6015,4179
9265,4179
9315,4179
5742,4180
5911,4180
8281,4181
5347,4182
4494,4183
6737,4184
7717,4184
6549,4185
6775,4185
8038,4185
7674,4186
4160,4187
308,4188
2456,4188
11083,4188
11375,4188
11410,4188
7896,4189
3766,4190
3938,4190
3956,4190
8306,4190
10702,4190
10965,4190
1504,4191
1979,4191
3239,4191
3299,4191
3637,4191
3996,4191
6655,4191
6668,4191
6679,4191
6885,4191
7204,4191
11462,4191
7650,4192
2406,4193
2630,4193
6084,4193
9718,4193
8400,4195
4101,4196
2923,4197
4369,4197
5885,4197
10059,4197
1028,4198
7272,4198
7424,4198
5947,4199
4222,4200
5656,4200
6183,4200
6329,4200
7860,4200
2326,4202
2372,4202
4544,4203
4996,4203
5626,4204
5251,4205
468,4206
719,4206
934,4206
1097,4206
1193,4206
6500,4206
6901,4206
9673,4206
11256,4206
11481,4206
4984,4207
3631,4208
5600,4208
3262,4209
3476,4209
4257,4209
5720,4209
6206,4209
5573,4211
5849,4211
5224,4212
5303,4212
6409,4212
5654,4213
5978,4213
3474,4214
3507,4214
3594,4214
4545,4214
5285,4214
5581,4214
5926,4214
8301,4214
8566,4214
9266,4214
9379,4214
9789,4214
10141,4214
10231,4214
3719,4215
9757,4215
3353,4216
6379,4216
3579,4217
5667,4217
5710,4217
9618,4217
10100,4217
5344,4218
3479,4220
6320,4220
9539,4220
10373,4220
3230,4221
3428,4221
3578,4221
3600,4221
3656,4221
4581,4221
4672,4221
5394,4221
5658,4221
9354,4221
10169,4221
10243,4221
5463,4222
5649,4222
9364,4222
8344,4223
9786,4223
9826,4223
10316,4223
2968,4224
3143,4224
3356,4224
4329,4224
4727,4224
4977,4224
5805,4224
6111,4224
10063,4224
10557,4224
4021,4225
9422,4225
9474,4225
3563,4226
5144,4227
9501,4227
3253,4228
2639,4229
4125,4230
8333,4230
8519,4230
9456,4230
84,4232
6198,4232
8327,4232
4610,4233
5694,4233
5882,4233
6337,4233
9328,4233
6644,4234
7023,4234
5779,4235
2747,4236
5713,4237
6248,4237
9833,4237
4607,4238
5627,4239
5281,4240
5104,4241
7681,4242
5044,4243
5197,4243
7672,4244
4679,4245
9398,4245
10482,4245
3439,4246
4067,4246
8308,4246
5053,4247
5737,4247
6374,4247
6382,4247
1873,4248
2014,4248
7078,4248
5281,4249
4595,4250
5490,4250
5601,4251
3301,4252
6188,4252
8412,4252
10473,4252
4058,4253
3651,4254
5522,4254
8272,4254
9390,4254
2317,4255
2527,4255
2886,4255
3257,4255
6893,4255
7501,4255
9475,4255
10917,4255
6307,4256
4647,4257
5335,4258
4051,4259
2482,4260
4017,4261
3981,4262
8289,4262
8596,4263
6179,4264
6328,4264
9804,4264
252,4266
2675,4266
2778,4266
4165,4266
4243,4266
5235,4266
5521,4266
5640,4266
6085,4266
7923,4266
9736,4266
9868,4266
9878,4266
10589,4266
10905,4266
11092,4266
840,4267
1004,4267
2760,4267
2263,4268
6892,4268
8679,4268
3520,4269
3766,4270
6430,4271
3938,4272
8306,4272
4655,4273
4952,4273
5582,4273
5953,4273
8486,4273
9957,4273
10197,4273
10290,4273
5904,4274
4584,4275
10083,4275
5244,4276
5512,4277
5608,4278
5359,4279
8541,4280
476,4281
830,4281
1073,4281
1114,4281
2672,4281
3177,4281
3291,4281
4196,4281
4414,4281
4556,4281
4602,4281
4650,4281
5069,4281
6731,4281
6978,4281
6985,4281
7215,4281
7534,4281
7984,4281
8042,4281
9681,4281
10730,4281
11027,4281
11162,4281
11362,4281
11392,4281
11669,4281
5962,4282
131,4284
3878,4284
3993,4284
4115,4284
8352,4284
8379,4284
9716,4284
10575,4284
4747,4286
5361,4286
3381,4288
5056,4288
9242,4288
9495,4288
10067,4288
20,4289
3333,4289
3819,4289
4827,4289
8423,4289
10588,4289
4941,4291
5519,4291
6234,4291
9342,4291
4075,4292
5530,4292
8384,4292
8558,4292
613,4294
811,4294
2317,4294
2349,4294
2371,4294
4181,4294
4195,4294
4247,4294
4316,4294
5563,4294
5738,4294
6109,4294
6687,4294
7036,4294
7453,4294
7645,4294
8710,4294
10973,4294
3263,4295
4268,4295
5342,4295
6242,4295
6427,4295
9759,4295
9902,4295
10123,4295
5217,4296
2921,4297
3586,4299
8479,4299
4312,4300
5129,4301
9383,4301
5184,4302
9410,4302
4165,4303
4243,4303
6255,4303
9736,4303
9878,4303
10589,4303
4667,4304
2753,4306
3016,4306
3032,4306
3441,4306
4321,4306
4770,4306
5845,4306
6306,4306
7750,4306
7872,4306
8344,4306
10025,4306
10430,4306
10840,4306
10935,4306
5704,4308
5459,4309
5654,4309
5736,4309
5774,4309
5978,4309
3485,4310
4520,4310
6389,4310
8307,4310
9937,4310
254,4311
1022,4311
1494,4311
2594,4311
3097,4311
4421,4311
4703,4311
5105,4311
5311,4311
6495,4311
6883,4311
7066,4311
7318,4311
8872,4311
11529,4311
11711,4311
3893,4312
3942,4312
6402,4312
5441,4313
10211,4313
8195,4314
8502,4314
5171,4315
4509,4316
3028,4317
8184,4317
10512,4317
3997,4318
2752,4319
3065,4319
7581,4319
7854,4319
5219,4321
1,4322
259,4322
508,4322
691,4322
2854,4322
2918,4322
3008,4322
3081,4322
3185,4322
3268,4322
3706,4322
6408,4322
7767,4322
7806,4322
8287,4322
9644,4322
9790,4322
9890,4322
10029,4322
10117,4322
10945,4322
3953,4323
6570,4324
6499,4325
8355,4326
8429,4326
2726,4327
6657,4329
6657,4330
2193,4332
3926,4332
3368,4333
10130,4333
5253,4334
9515,4334
5682,4335
8144,4336
7417,4337
5144,4338
9248,4338
3443,4339
7494,4340
2212,4341
7313,4341
5869,4342
7724,4343
5167,4344
10235,4344
7970,4345
11050,4345
5306,4346
7487,4347
8039,4347
9666,4347
6781,4348
6203,4351
8314,4351
8452,4351
2906,4352
2550,4353
3558,4354
3612,4355
5165,4355
5668,4355
10199,4355
8223,4356
9569,4356
4336,4357
4620,4357
4801,4357
5660,4357
9359,4357
6259,4358
5717,4359
6211,4360
3886,4361
8555,4361
4272,4362
8175,4362
4202,4363
8391,4364
8357,4365
3258,4366
4603,4366
5049,4367
6403,4367
10281,4367
4894,4368
3446,4369
3528,4369
3626,4369
5238,4369
5541,4369
6313,4369
6367,4369
6418,4369
8207,4369
4537,4371
4256,4372
777,4373
966,4373
4159,4373
8744,4373
11041,4373
11042,4373
11382,4373
11682,4373
1253,4374
6965,4374
5447,4375
9290,4375
5227,4376
5672,4376
6005,4376
8567,4376
9499,4376
9686,4376
5847,4377
5812,4378
8128,4379
3278,4380
4411,4381
7614,4381
9325,4381
6487,4382
5638,4383
5949,4383
3180,4384
3190,4384
3535,4384
4118,4384
5453,4384
5831,4384
8280,4384
9387,4384
10212,4384
3254,4385
3294,4385
3574,4385
4598,4385
10254,4385
2202,4386
2434,4386
2927,4386
3041,4386
3263,4386
3514,4386
3681,4386
4194,4386
7412,4386
7533,4386
7884,4386
7998,4386
9754,4386
9902,4386
9914,4386
9952,4386
10092,4386
10662,4386
10848,4386
10883,4386
10909,4386
3621,4387
4754,4387
9280,4387
9427,4387
9927,4387
10514,4387
8228,4389
2504,4390
2610,4390
3011,4390
3089,4390
3176,4390
3732,4390
3806,4390
3926,4390
4011,4390
4102,4390
4648,4390
6245,4390
7736,4390
7791,4390
7956,4390
7997,4390
9901,4390
10493,4390
10911,4390
11190,4390
3613,4393
3641,4393
3666,4393
5172,4393
5557,4393
5586,4393
5849,4393
3605,4394
4110,4394
5106,4394
10508,4394
10933,4394
4887,4395
3843,4396
81,4397
192,4397
387,4397
2335,4397
5506,4397
10228,4397
10760,4397
10889,4397
4940,4398
10124,4398
3848,4399
8341,4399
8515,4399
8572,4399
4230,4400
4306,4400
4433,4401
3648,4402
1876,4403
2054,4403
6947,4403
7389,4403
6849,4404
8712,4404
7583,4405
219,4406
3351,4406
4756,4406
5892,4406
6193,4406
6342,4406
8002,4406
8177,4406
8487,4406
9927,4406
10336,4406
10615,4406
4452,4407
279,4408
410,4408
548,4408
2348,4408
2498,4408
2709,4408
2846,4408
3380,4408
6019,4408
6398,4408
7335,4408
7813,4408
8699,4408
10620,4408
11197,4408
8001,4409
6789,4410
7054,4410
7092,4410
8628,4410
6304,4411
5089,4413
2995,4414
6566,4416
6721,4417
7191,4417
5036,4418
6295,4418
9994,4418
10289,4418
4208,4419
3473,4420
4512,4420
5128,4421
3017,4422
3156,4422
3168,4422
4708,4422
7841,4422
2242,4425
5111,4425
5377,4425
5604,4425
7285,4426
3846,4427
4615,4428
600,4429
2283,4429
5581,4429
6980,4429
7911,4429
8113,4429
9312,4429
3776,4430
2363,4432
7829,4432
3367,4433
5508,4433
4419,4434
4536,4434
4687,4434
5043,4435
382,4436
7807,4436
6405,4437
1580,4438
2292,4438
2559,4439
3583,4439
6365,4439
6645,4439
6879,4439
7275,4439
7976,4439
8056,4439
8096,4439
8117,4439
8132,4439
2378,4440
7587,4440
203,4441
304,4441
358,4441
555,4441
850,4441
890,4441
932,4441
1106,4441
2413,4441
2645,4441
2649,4441
2708,4441
2924,4441
3798,4441
4106,4441
4883,4441
5548,4441
6314,4441
6613,4441
6989,4441
7251,4441
7695,4441
7795,4441
7828,4442
4984,4443
6035,4444
2446,4446
6030,4446
8007,4446
5524,4447
8360,4447
9297,4447
2441,4449
4670,4451
4635,4452
4777,4452
5348,4452
7728,4452
6744,4453
5936,4454
5055,4455
2460,4456
7352,4457
5166,4458
8246,4459
8536,4459
8514,4460
8229,4461
3428,4462
3578,4462
5394,4462
5658,4462
10243,4462
5247,4463
5260,4463
8346,4463
9275,4463
4918,4464
5033,4464
5059,4464
9877,4464
10358,4464
3820,4465
4090,4465
6109,4466
3269,4467
5673,4467
10540,4467
5851,4468
5427,4469
8518,4469
9282,4469
3931,4470
4075,4471
3888,4472
8377,4472
2777,4473
2822,4473
3728,4473
5265,4473
6054,4473
8205,4473
8290,4473
8484,4473
9813,4473
9853,4473
9970,4473
10640,4473
2986,4474
8573,4474
4312,4475
5326,4476
6941,4476
854,4478
7460,4478
11717,4478
247,4479
383,4479
683,4479
1906,4479
1930,4479
2185,4479
2824,4479
4393,4479
4782,4479
4904,4479
6579,4479
6914,4479
7051,4479
8012,4479
9216,4479
10906,4479
10973,4479
11258,4479
11355,4479
11494,4479
3857,4480
4012,4480
8415,4480
10254,4480
5870,4481
5871,4482
3465,4483
4108,4483
10477,4483
10553,4483
10699,4483
3,4484
93,4484
112,4484
130,4484
200,4484
209,4484
320,4484
339,4484
409,4484
461,4484
467,4484
469,4484
554,4484
599,4484
654,4484
781,4484
860,4484
1011,4484
1072,4484
1244,4484
1297,4484
1352,4484
1447,4484
1563,4484
3696,4484
3735,4484
3746,4484
3811,4484
3841,4484
3847,4484
3897,4484
3924,4484
4031,4484
4129,4484
8251,4484
8414,4484
8554,4484
10463,4484
10773,4484
10837,4484
11073,4484
11222,4484
548,4485
2585,4485
5898,4485
9613,4485
10217,4485
10871,4485
11482,4485
7928,4486
9720,4486
10801,4486
8100,4487
3067,4490
223,4493
4731,4493
7803,4493
7907,4494
7921,4495
3598,4496
4312,4496
2322,4497
6468,4498
7899,4498
3966,4499
6599,4500
10480,4500
1107,4501
7421,4501
6935,4502
97,4503
3842,4503
4962,4504
5089,4506
7104,4507
8813,4507
2801,4508
3136,4508
3658,4508
4584,4508
4629,4508
4876,4508
5483,4508
6097,4508
6131,4508
7810,4508
9579,4508
1560,4509
7266,4509
3510,4510
3532,4510
4332,4510
4761,4510
4972,4510
5708,4510
9777,4510
4022,4512
5739,4512
8587,4512
8593,4512
10607,4512
5243,4513
8618,4513
2311,4514
3596,4514
4851,4514
5243,4514
6552,4514
8025,4514
3453,4515
957,4516
6675,4516
8864,4516
6780,4517
114,4518
2813,4518
3212,4518
3676,4518
4317,4518
4884,4518
5268,4518
7822,4518
9714,4518
10285,4518
10939,4518
802,4519
2341,4519
6576,4519
6600,4519
6673,4519
6841,4519
7112,4519
10,4520
150,4520
311,4520
336,4520
483,4520
488,4520
537,4520
894,4520
1346,4520
1347,4520
3726,4520
3821,4520
3882,4520
3995,4520
10706,4520
10838,4520
11205,4520
4999,4521
2608,4522
6362,4522
7857,4522
3716,4524
5998,4524
6426,4524
3959,4525
9879,4525
121,4527
248,4527
3769,4527
4396,4527
5075,4527
9922,4527
10673,4527
10928,4527
3592,4528
7709,4530
3501,4531
5864,4531
8284,4532
8306,4532
9472,4532
2995,4534
8150,4535
5705,4536
2660,4538
5133,4539
3260,4541
4833,4542
8785,4542
9103,4542
2970,4543
6153,4543
284,4544
2213,4544
2489,4544
2853,4544
3474,4544
4371,4544
5406,4544
6086,4544
6971,4544
7015,4544
7222,4544
7354,4544
7737,4544
8738,4544
9313,4544
10456,4544
10976,4544
11715,4544
5095,4545
6322,4546
6083,4547
4631,4548
4679,4548
7,4549
2968,4549
4259,4549
4977,4549
6200,4549
9274,4549
10683,4549
10697,4549
4886,4550
5293,4550
5764,4550
3056,4552
3899,4552
6119,4552
6249,4552
8202,4552
8521,4552
6661,4553
7835,4554
5574,4555
3009,4556
4346,4557
4483,4557
5092,4557
5112,4557
6136,4557
8152,4557
6711,4558
847,4559
7037,4559
10610,4559
10932,4559
11286,4559
2785,4561
4228,4563
144,4564
182,4564
278,4564
286,4564
3695,4564
3945,4564
4062,4564
8274,4564
8512,4564
9697,4564
1020,4565
2229,4565
7957,4565
4199,4566
6818,4568
8899,4568
3577,4569
4302,4569
4933,4569
5974,4569
4963,4570
6022,4570
5322,4572
3315,4573
4571,4573
8431,4573
9457,4573
9506,4573
10003,4573
10147,4573
8196,4574
8402,4575
9857,4575
3617,4576
10137,4576
5042,4577
192,4578
284,4578
2202,4578
3474,4578
3586,4578
3804,4578
4326,4578
4371,4578
4490,4578
4554,4578
4562,4578
4661,4578
5284,4578
5527,4578
6301,4578
7544,4578
7849,4578
9313,4578
10456,4578
10662,4578
10760,4578
10848,4578
10883,4578
10976,4578
4993,4579
5148,4579
5515,4579
6093,4579
6162,4579
13,4580
5046,4580
5714,4581
124,4582
2730,4582
3165,4582
3333,4582
3589,4582
3775,4582
3819,4582
4043,4582
8423,4582
9494,4582
10149,4582
10452,4582
10453,4582
10588,4582
10625,4582
10766,4582
3563,4583
6208,4583
9856,4583
4006,4584
4809,4585
7319,4585
8032,4585
10921,4585
3608,4586
4461,4587
5109,4587
9523,4587
6288,4588
5218,4589
4284,4590
5054,4590
10184,4590
3038,4592
8184,4593
4739,4594
3206,4595
9518,4595
10159,4595
10755,4595
4696,4596
6010,4596
5212,4597
10542,4597
4652,4598
4832,4598
4035,4599
4661,4599
5028,4599
4143,4600
5819,4600
10343,4600
2618,4601
2871,4602
33,4603
357,4603
415,4603
3783,4603
4084,4603
10645,4603
148,4604
5985,4604
3554,4605
3572,4605
6286,4605
8257,4605
9948,4605
10174,4605
3335,4608
9639,4608
10387,4608
3252,4609
3786,4609
5251,4609
6256,4609
9759,4609
10123,4609
3345,4610
3401,4610
9467,4610
9822,4610
9973,4610
10218,4610
8473,4611
5044,4612
5766,4613
9765,4613
9932,4613
10573,4613
5471,4614
5991,4614
6009,4614
8438,4614
9285,4614
3099,4615
3424,4615
4680,4615
6395,4615
10403,4615
3305,4616
3219,4617
141,4619
4679,4619
6053,4619
6203,4619
7848,4619
10081,4619
10469,4619
2538,4620
10603,4620
4365,4621
7314,4622
3527,4623
2406,4625
6084,4625
8093,4625
3122,4626
3313,4626
3494,4626
3530,4626
4298,4626
4622,4626
4892,4626
5384,4626
5395,4626
5495,4626
8238,4626
9589,4626
9650,4626
899,4627
3972,4627
4252,4627
2940,4628
1617,4630
1828,4630
5007,4630
6626,4630
6854,4630
7058,4630
7497,4630
5696,4631
3057,4632
3129,4632
4413,4632
5385,4632
10182,4632
2852,4633
5138,4635
5561,4635
7868,4635
8176,4635
3431,4636
8197,4637
5188,4638
3912,4639
5456,4640
10061,4640
6042,4641
8256,4642
8543,4642
10020,4642
10258,4642
3842,4643
8414,4644
5235,4645
5521,4645
5640,4645
4965,4646
4638,4648
5969,4648
4816,4649
2833,4650
10296,4650
7890,4651
7308,4652
2316,4653
4161,4653
7315,4653
7708,4653
7769,4653
8022,4653
3953,4654
3609,4656
5417,4656
7224,4657
7499,4657
8705,4657
6924,4658
205,4659
286,4659
2489,4659
2495,4659
2617,4659
2850,4659
7041,4659
7354,4659
8088,4659
9586,4659
9835,4659
1188,4660
1471,4660
1687,4660
4689,4660
11013,4660
11285,4660
11517,4660
8196,4661
2225,4663
2235,4663
7325,4663
7972,4663
7981,4663
8514,4664
2731,4665
4171,4665
5821,4665
6123,4665
6292,4665
3506,4666
3474,4667
5819,4667
6220,4667
10343,4667
10747,4667
4239,4669
4376,4670
6439,4671
5638,4672
2911,4673
3083,4673
3409,4673
4506,4673
4847,4673
5539,4673
9517,4673
9690,4673
8215,4674
9399,4674
2829,4675
3121,4675
3600,4675
4253,4675
4285,4675
4309,4675
4351,4675
4486,4675
4626,4676
9522,4676
9771,4676
10183,4676
163,4677
241,4677
363,4677
3184,4677
10536,4677
10849,4677
11023,4677
11088,4677
11123,4677
11208,4677
3417,4678
5035,4679
4073,4680
9895,4680
3507,4681
5285,4681
9379,4681
4760,4682
5214,4682
3954,4683
4631,4683
2636,4684
2973,4684
3390,4684
3523,4684
4213,4684
4425,4684
4435,4684
4943,4684
7604,4684
7622,4684
9255,4684
8204,4686
8265,4686
4037,4687
3274,4688
3482,4688
3524,4688
3548,4688
3657,4688
3666,4688
4523,4688
4548,4688
5160,4688
5726,4688
5849,4688
5975,4688
5976,4688
6217,4688
6384,4688
8527,4688
9300,4688
9778,4688
4341,4689
2836,4690
3921,4691
5032,4691
2728,4692
3149,4692
9845,4692
269,4693
3004,4693
3829,4693
7328,4693
9434,4693
10794,4693
5436,4694
9350,4694
5538,4695
987,4696
4260,4696
11477,4696
248,4697
4396,4697
10673,4697
8353,4698
8354,4698
5970,4699
7643,4700
9570,4700
5347,4701
2212,4703
5393,4704
5793,4704
9641,4704
5442,4705
5999,4705
6333,4706
10189,4706
214,4707
2771,4707
3130,4707
5469,4708
3447,4709
4579,4709
5451,4709
8236,4709
3559,4710
4104,4710
5683,4710
9758,4710
9775,4710
9982,4710
10331,4710
10499,4710
7764,4711
7931,4711
5230,4712
6838,4713
5302,4714
7715,4714
6759,4715
6287,4716
9793,4716
2636,4717
4483,4717
5112,4717
8601,4717
2499,4718
2527,4718
2611,4718
2944,4718
3000,4718
3169,4718
3426,4718
3850,4718
3977,4718
5057,4718
6837,4718
6893,4718
7005,4718
7763,4718
7968,4718
8477,4718
9847,4718
10062,4718
10096,4718
3574,4719
4598,4719
3472,4720
2929,4721
7240,4722
3693,4723
8585,4724
2468,4726
2474,4726
3078,4726
4237,4726
4352,4726
4369,4726
5535,4726
5884,4726
8147,4726
10608,4726
10759,4726
10789,4726
5941,4727
8291,4728
6681,4729
2558,4730
7870,4731
